adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2000-05-28,2000-03-06,2000,30,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2000-06-25,2000-01-07,2000,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2001-05-27,2001-02-06,2001,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2001-08-26,2001-01-09,2001,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2001-09-02,2001-08-09,2001,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2001-09-30,2001-06-10,2001,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2002-04-28,2002-04-05,2002,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2002-09-01,2002-07-09,2002,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2002-10-27,2002-02-11,2002,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2002-11-03,2002-09-11,2002,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2002-12-01,2002-07-12,2002,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2003-01-26,2003-01-02,2003,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2003-02-23,2003-01-03,2003,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2003-06-29,2003-05-07,2003,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2003-07-27,2003-02-08,2003,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2003-11-02,2003-08-11,2003,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2004-08-29,2004-04-09,2004,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2004-09-26,2004-02-10,2004,21,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2004-10-03,2004-09-10,2004,19,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2004-10-31,2004-06-11,2004,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2005-03-27,2005-02-04,2005,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2005-05-29,2005-04-06,2005,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2005-07-31,2005-06-08,2005,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2005-10-02,2005-08-10,2005,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2007-09-02,2007-08-09,2007,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2007-11-25,2007-01-12,2007,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2007-12-02,2007-08-12,2007,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2008-02-24,2008-01-03,2008,7,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2008-04-27,2008-03-05,2008,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2008-08-31,2008-06-09,2008,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2008-09-28,2008-04-10,2008,11,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2008-10-26,2008-01-11,2008,12,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2008-11-02,2008-08-11,2008,11,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2008-11-30,2008-06-12,2008,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2009-04-26,2009-02-05,2009,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2009-06-28,2009-04-07,2009,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2009-08-30,2009-05-09,2009,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2009-09-27,2009-03-10,2009,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2009-11-29,2009-05-12,2009,8,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2010-03-28,2010-03-04,2010,12,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2010-04-25,2010-01-05,2010,10,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2010-06-27,2010-03-07,2010,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2010-08-01,2010-07-08,2010,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-03-27,2011-02-04,2011,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-05-29,2011-04-06,2011,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-06-26,2011-02-07,2011,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-08-28,2011-03-09,2011,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-09-25,2011-01-10,2011,10,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-10-02,2011-08-10,2011,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-10-30,2011-05-11,2011,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-11-27,2011-03-12,2011,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2011-12-04,2011-10-12,2011,8,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2012-05-27,2012-02-06,2012,21,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2012-07-29,2012-04-08,2012,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2012-09-02,2012-08-09,2012,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2012-10-28,2012-03-11,2012,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2012-11-04,2012-10-11,2012,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2012-11-25,2012-01-12,2012,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2012-12-02,2012-08-12,2012,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2013-02-24,2013-02-03,2013,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2013-04-28,2013-04-05,2013,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2013-05-26,2013-01-06,2013,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2013-06-30,2013-06-07,2013,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2014-04-27,2014-03-05,2014,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2014-06-29,2014-05-07,2014,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2014-10-26,2014-01-11,2014,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2014-11-02,2014-08-11,2014,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2014-11-30,2014-06-12,2014,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2016-03-27,2016-02-04,2016,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2017-05-28,2017-03-06,2017,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2017-06-25,2017-01-07,2017,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2017-07-30,2017-05-08,2017,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2017-10-29,2017-04-11,2017,7,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2017-11-26,2017-02-12,2017,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2017-12-03,2017-09-12,2017,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2018-05-27,2018-02-06,2018,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2018-09-30,2018-06-10,2018,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2018-12-02,2018-08-12,2018,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-04-28,2019-04-05,2019,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-05-26,2019-01-06,2019,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-06-30,2019-06-07,2019,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-07-28,2019-03-08,2019,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-09-01,2019-07-09,2019,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-09-29,2019-05-10,2019,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-10-27,2019-02-11,2019,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-11-03,2019-09-11,2019,10,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2019-12-01,2019-07-12,2019,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-01-26,2020-01-02,2020,12,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-04-26,2020-02-05,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-06-28,2020-04-07,2020,10,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-07-26,2020-01-08,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-08-30,2020-05-09,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-09-27,2020-03-10,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-11-01,2020-07-11,2020,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2020-11-29,2020-05-12,2020,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-03-28,2021-03-04,2021,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-04-25,2021-01-05,2021,11,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-05-30,2021-05-06,2021,28,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-06-27,2021-03-07,2021,31,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-08-01,2021-07-08,2021,11,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-08-29,2021-04-09,2021,7,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-09-26,2021-02-10,2021,19,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-10-03,2021-09-10,2021,21,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-10-31,2021-06-11,2021,28,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-11-28,2021-04-12,2021,21,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2021-12-05,2021-11-12,2021,19,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-03-27,2022-02-04,2022,18,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-05-29,2022-04-06,2022,54,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-06-26,2022-02-07,2022,27,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-07-31,2022-06-08,2022,33,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-08-28,2022-03-09,2022,53,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-09-25,2022-01-10,2022,67,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-10-02,2022-08-10,2022,40,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-10-30,2022-05-11,2022,71,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-11-27,2022-03-12,2022,81,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2022-12-04,2022-10-12,2022,64,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-03-26,2023-01-04,2023,33,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-05-28,2023-03-06,2023,39,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-06-25,2023-01-07,2023,26,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-07-30,2023-05-08,2023,26,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-08-27,2023-02-09,2023,12,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-10-01,2023-07-10,2023,21,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-10-29,2023-04-11,2023,9,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-11-26,2023-02-12,2023,32,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BAGUA,"PERU, AMAZONAS, BAGUA",PER,1012057,PE-AMA,,2023-12-03,2023-09-12,2023,16,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,AMAZONAS,BONGARA,"PERU, AMAZONAS, BONGARA",PER,1011952,PE-AMA,,2021-12-05,2021-11-12,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
