adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2011-01-23,,2011,2404,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2011-01-23,,2011,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2011-01-30,2011-05-02,2011,1830,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2011-01-30,2011-05-02,2011,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2012-01-01,2012-07-01,2012,67,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2012-01-01,2012-07-01,2012,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2012-01-08,,2012,64,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2012-01-08,,2012,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2012-01-29,2012-04-02,2012,100,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2012-01-29,2012-04-02,2012,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2012-02-19,,2012,80,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
