adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,05/04/2020,11/04/2020,2020,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,12/04/2020,18/04/2020,2020,14,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,19/04/2020,25/04/2020,2020,17,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,26/04/2020,02/05/2020,2020,31,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,03/05/2020,09/05/2020,2020,58,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,10/05/2020,16/05/2020,2020,33,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,17/05/2020,23/05/2020,2020,33,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,24/05/2020,30/05/2020,2020,9,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,31/05/2020,06/06/2020,2020,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,07/06/2020,13/06/2020,2020,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,14/06/2020,20/06/2020,2020,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,21/06/2020,27/06/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,28/06/2020,04/07/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,02/08/2020,08/08/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,09/08/2020,15/08/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,18/10/2020,24/10/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,25/10/2020,31/10/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,01/11/2020,07/11/2020,2020,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,08/11/2020,14/11/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,15/11/2020,21/11/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,22/11/2020,28/11/2020,2020,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,29/11/2020,05/12/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,13/12/2020,19/12/2020,2020,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,20/12/2020,26/12/2020,2020,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,27/12/2020,02/01/2021,2020,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,17/01/2021,23/01/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,24/01/2021,30/01/2021,2021,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,31/01/2021,06/02/2021,2021,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,07/02/2021,13/02/2021,2021,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,14/02/2021,20/02/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,21/02/2021,27/02/2021,2021,15,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,28/02/2021,06/03/2021,2021,63,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,07/03/2021,13/03/2021,2021,122,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,14/03/2021,20/03/2021,2021,126,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,21/03/2021,27/03/2021,2021,107,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,28/03/2021,03/04/2021,2021,59,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,04/04/2021,10/04/2021,2021,61,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,11/04/2021,17/04/2021,2021,48,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,18/04/2021,24/04/2021,2021,50,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,25/04/2021,01/05/2021,2021,51,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,02/05/2021,08/05/2021,2021,58,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,09/05/2021,15/05/2021,2021,60,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,16/05/2021,22/05/2021,2021,32,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,23/05/2021,29/05/2021,2021,20,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,30/05/2021,05/06/2021,2021,20,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,06/06/2021,12/06/2021,2021,22,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,13/06/2021,19/06/2021,2021,10,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,20/06/2021,26/06/2021,2021,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,27/06/2021,03/07/2021,2021,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,04/07/2021,10/07/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,11/07/2021,17/07/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,18/07/2021,24/07/2021,2021,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,25/07/2021,31/07/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,01/08/2021,07/08/2021,2021,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,08/08/2021,14/08/2021,2021,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,15/08/2021,21/08/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,22/08/2021,28/08/2021,2021,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,29/08/2021,04/09/2021,2021,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,05/09/2021,11/09/2021,2021,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,12/09/2021,18/09/2021,2021,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,19/09/2021,25/09/2021,2021,9,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,26/09/2021,02/10/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,03/10/2021,09/10/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,10/10/2021,16/10/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,24/10/2021,30/10/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,12/12/2021,18/12/2021,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,26/12/2021,01/01/2022,2021,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,02/01/2022,08/01/2022,2022,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,06/02/2022,12/02/2022,2022,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,13/02/2022,19/02/2022,2022,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,20/02/2022,26/02/2022,2022,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,27/02/2022,05/03/2022,2022,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,06/03/2022,12/03/2022,2022,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,13/03/2022,19/03/2022,2022,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,20/03/2022,26/03/2022,2022,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,27/03/2022,02/04/2022,2022,7,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,03/04/2022,09/04/2022,2022,10,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,10/04/2022,16/04/2022,2022,12,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,17/04/2022,23/04/2022,2022,24,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,24/04/2022,30/04/2022,2022,11,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,01/05/2022,07/05/2022,2022,26,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,08/05/2022,14/05/2022,2022,20,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,15/05/2022,21/05/2022,2022,12,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,22/05/2022,28/05/2022,2022,8,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,29/05/2022,04/06/2022,2022,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,05/06/2022,11/06/2022,2022,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,12/06/2022,18/06/2022,2022,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,19/06/2022,25/06/2022,2022,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,26/06/2022,02/07/2022,2022,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,03/07/2022,09/07/2022,2022,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,24/07/2022,30/07/2022,2022,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,11/09/2022,17/09/2022,2022,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,23/10/2022,29/10/2022,2022,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,25/12/2022,31/12/2022,2022,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,01/01/2023,07/01/2023,2023,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,05/02/2023,11/02/2023,2023,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,12/02/2023,18/02/2023,2023,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,19/02/2023,25/02/2023,2023,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,26/02/2023,04/03/2023,2023,6,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,05/03/2023,11/03/2023,2023,9,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,12/03/2023,18/03/2023,2023,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,19/03/2023,25/03/2023,2023,12,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,26/03/2023,01/04/2023,2023,17,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,02/04/2023,08/04/2023,2023,29,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,09/04/2023,15/04/2023,2023,54,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,16/04/2023,22/04/2023,2023,65,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,23/04/2023,29/04/2023,2023,114,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,30/04/2023,06/05/2023,2023,85,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,07/05/2023,13/05/2023,2023,127,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,14/05/2023,20/05/2023,2023,148,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,21/05/2023,27/05/2023,2023,163,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,28/05/2023,03/06/2023,2023,159,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,04/06/2023,10/06/2023,2023,106,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,11/06/2023,17/06/2023,2023,98,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,18/06/2023,24/06/2023,2023,78,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,25/06/2023,01/07/2023,2023,81,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,02/07/2023,08/07/2023,2023,70,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,09/07/2023,15/07/2023,2023,68,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,16/07/2023,22/07/2023,2023,40,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,23/07/2023,29/07/2023,2023,31,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,30/07/2023,05/08/2023,2023,28,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,06/08/2023,12/08/2023,2023,20,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,13/08/2023,19/08/2023,2023,23,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,20/08/2023,26/08/2023,2023,10,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,27/08/2023,02/09/2023,2023,8,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,03/09/2023,09/09/2023,2023,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,10/09/2023,16/09/2023,2023,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,17/09/2023,23/09/2023,2023,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,24/09/2023,30/09/2023,2023,4,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,01/10/2023,07/10/2023,2023,8,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,08/10/2023,14/10/2023,2023,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,15/10/2023,21/10/2023,2023,8,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,22/10/2023,28/10/2023,2023,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,29/10/2023,04/11/2023,2023,7,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,05/11/2023,11/11/2023,2023,13,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,ICA,PISCO,"PERU, ICA, PISCO",PER,1011887,PE-ICA,NA,12/11/2023,18/11/2023,2023,15,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
