week_start_date,forecast_origin_week_start_date,forecast_horizon_weeks,target_calendar_year,target_calendar_month,target_iso_year,target_iso_week,dengue_cases,week_sin,week_cos,dengue_cases_lag1,dengue_cases_lag2,dengue_cases_lag4,dengue_cases_lag8,dengue_cases_lag12,dengue_cases_prev4w_mean,dengue_cases_prev8w_mean,dengue_cases_prev4w_std,dengue_recent_change_1v4,precip_sum_mm_lag1,precip_sum_mm_lag2,precip_sum_mm_lag4,precip_sum_mm_lag8,precip_sum_mm_lag12,temperature_c_mean_lag1,temperature_c_mean_lag2,temperature_c_mean_lag4,temperature_c_mean_lag8,temperature_c_mean_lag12,relative_humidity_pct_mean_lag1,relative_humidity_pct_mean_lag2,relative_humidity_pct_mean_lag4,relative_humidity_pct_mean_lag8,relative_humidity_pct_mean_lag12,specific_humidity_kgkg_mean_lag1,specific_humidity_kgkg_mean_lag2,specific_humidity_kgkg_mean_lag4,specific_humidity_kgkg_mean_lag8,specific_humidity_kgkg_mean_lag12,wind_speed_ms_mean_lag1,wind_speed_ms_mean_lag2,wind_speed_ms_mean_lag4,wind_speed_ms_mean_lag8,wind_speed_ms_mean_lag12,surface_pressure_hpa_mean_lag1,surface_pressure_hpa_mean_lag2,surface_pressure_hpa_mean_lag4,surface_pressure_hpa_mean_lag8,surface_pressure_hpa_mean_lag12,ndvi_mean_weekly_lag1,ndvi_mean_weekly_lag2,ndvi_mean_weekly_lag4,ndvi_mean_weekly_lag8,ndvi_mean_weekly_lag12,precip_sum_mm_prev4w_sum,precip_sum_mm_prev8w_sum,temperature_c_mean_prev4w_mean,relative_humidity_pct_mean_prev4w_mean,specific_humidity_kgkg_mean_prev4w_mean,wind_speed_ms_mean_prev4w_mean,surface_pressure_hpa_mean_prev4w_mean,ndvi_mean_weekly_prev4w_mean,qa_prev_precip_week_complete,qa_prev_temp_humidity_week_complete,qa_prev_wind_week_complete,qa_prev_pressure_week_complete,qa_prev_low_valid_pixel_coverage,qa_prev_ndvi_available,qa_prev_ndvi_within_age_limit,qa_prev_ndvi_stale,feature_missing_count,all_candidate_features_available,core_features_available
2005-07-31,2005-07-24,1,2005,7,2005,30,28.0,-0.46903101901494954,-0.8831816931989691,19.0,17.0,49.0,29.0,35.0,30.5,29.375,15.264337522473795,-30.0,11.020599999999998,73.5919,103.6918,74.1165,69.78739999999999,23.50693144745882,23.38826971368478,23.392714464795485,23.71084248469429,23.80537868960875,80.82637360855774,88.8858517395271,83.3434065410069,89.20590679462138,96.72609905096202,0.0143113227926992,0.0158032458633757,0.0146065906514055,0.0162624464367751,0.0179519079674219,0.93159291828988,0.784615521104905,0.8821352922632715,0.7934788661446465,0.7663019886786452,998.671978021978,997.6429945054944,998.8559065934066,996.4940934065934,995.0361263736264,0.8444435080019922,0.8308973885330948,0.8457101841576599,0.8390194099848644,0.8254553548483242,201.1669,452.9951,23.446223443419097,82.21081732131623,0.014512752394504,0.8401724147922849,998.1063530219781,0.8379871173064605,True,True,True,True,False,True,True,False,0,True,True
2005-08-07,2005-07-31,1,2005,8,2005,31,20.0,-0.571729852172239,-0.8204419395271731,28.0,19.0,37.0,29.0,30.0,25.25,29.25,9.178779875342988,-9.0,17.2316,11.020599999999998,12.8626,82.63929999999999,53.12489999999998,24.568114957704672,23.50693144745882,23.49697814773729,23.939211558247685,25.096095259111028,76.1510988696591,80.82637360855774,75.78763739617317,89.81593417073343,87.05164845435174,0.0143591566036895,0.0143113227926992,0.0133298502705356,0.0166104890145156,0.0172156922987426,0.9534367218594216,0.93159291828988,0.7623459275110831,0.6717337886812519,0.9522521753606474,996.7384615384616,998.671978021978,997.2545329670328,996.7826923076924,993.4252747252748,0.8444435080019922,0.8444435080019922,0.8308973885330948,0.8390194099848644,0.8254553548483242,114.7067,396.1102,23.74007356664639,80.41274040347928,0.014450893882575,0.8579977721913224,997.5769917582417,0.8376704482675436,True,True,True,True,False,True,True,False,0,True,True
2005-08-14,2005-08-07,1,2005,8,2005,32,21.0,-0.6661481349118972,-0.7458194569420945,20.0,28.0,17.0,25.0,9.0,21.0,28.125,4.830458915396627,3.0,24.6583,17.2316,73.5919,50.816,96.0077,24.212192007211563,24.568114957704672,23.38826971368478,23.3554999969818,24.87189996740322,74.95137361903767,76.1510988696591,88.8858517395271,88.27664843234388,89.02197806389778,0.0137056236111835,0.0143591566036895,0.0158032458633757,0.0156575989036994,0.0174044560472184,0.9935096953325911,0.9534367218594216,0.784615521104905,0.765690355281985,0.9148227109441096,997.6368131868132,996.7384615384616,997.6429945054944,997.9320054945056,994.9962912087911,0.8318226824535839,0.8444435080019922,0.8308973885330948,0.8390194099848644,0.7981707452323246,126.5024,338.1292,23.91887703151496,80.2036744591954,0.014544837217736976,0.9157887141466994,997.6725618131868,0.8379017717476658,True,True,True,True,False,True,True,False,0,True,True
2005-08-21,2005-08-14,1,2005,8,2005,33,19.0,-0.7509183763680874,-0.6603950272622556,21.0,20.0,19.0,30.0,16.0,22.0,27.625,4.0824829046388045,2.0,63.0027,24.6583,11.020599999999998,44.2564,36.9551,24.73084730211197,24.212192007211563,23.50693144745882,23.51112723717326,23.286638171856243,84.5259616479769,74.95137361903767,80.82637360855774,88.91552208806134,94.97129132197452,0.0162149326950004,0.0137056236111835,0.0143113227926992,0.015943081041409,0.0170285439497412,0.9706567514991172,0.9935096953325911,0.93159291828988,0.806196094402291,0.6105574265462476,996.4357142857144,997.6368131868132,998.671978021978,997.3436813186814,996.2156593406592,0.8318226824535839,0.8318226824535839,0.8444435080019922,0.8457101841576599,0.7981707452323246,115.91319999999999,350.3159,24.254521428621757,79.11370193630785,0.014647758925643151,0.9622990217452525,997.3707417582418,0.838133095227788,True,True,True,True,False,True,True,False,0,True,True
2005-08-28,2005-08-21,1,2005,8,2005,34,7.0,-0.8248128214120084,-0.5654058804384355,19.0,21.0,28.0,49.0,29.0,22.0,26.25,4.0824829046388045,-9.0,37.8871,63.0027,17.2316,103.6918,74.1165,24.53846063299495,24.73084730211197,24.568114957704672,23.392714464795485,23.71084248469429,83.49862648890569,84.5259616479769,76.1510988696591,83.3434065410069,89.20590679462138,0.015746885945171,0.0162149326950004,0.0143591566036895,0.0146065906514055,0.0162624464367751,0.7915589648733471,0.9706567514991172,0.9534367218594216,0.8821352922632715,0.7934788661446465,995.4714285714286,996.4357142857144,996.7384615384616,998.8559065934066,996.4940934065934,0.8318226824535839,0.8318226824535839,0.8444435080019922,0.8457101841576599,0.8390194099848644,142.7797,343.9466,24.51240372500579,79.78176515639484,0.0150066497137611,0.9272905333911193,996.5706043956044,0.834977888840686,True,True,True,True,False,True,True,False,0,True,True
2005-09-04,2005-08-28,1,2005,9,2005,35,6.0,-0.8867612326309313,-0.46222777534768655,7.0,19.0,20.0,37.0,29.0,16.75,21.0,6.551081335677957,-13.0,55.3562,37.8871,24.6583,12.8626,82.63929999999999,25.939828113933206,24.53846063299495,24.212192007211563,23.49697814773729,23.939211558247685,75.40137360646175,83.49862648890569,74.95137361903767,75.78763739617317,89.81593417073343,0.0153374203485897,0.015746885945171,0.0137056236111835,0.0133298502705356,0.0166104890145156,0.8912851934736999,0.7915589648733471,0.9935096953325911,0.7623459275110831,0.6717337886812519,994.541620879121,995.4714285714286,997.6368131868132,997.2545329670328,996.7826923076924,0.8348705736047786,0.8318226824535839,0.8318226824535839,0.8308973885330948,0.8390194099848644,180.90429999999998,295.611,24.855332014062924,79.5943338405955,0.01525121564998615,0.9117526512946889,996.0213942307694,0.8325846552413826,True,True,True,True,False,True,True,False,0,True,True
2005-09-11,2005-09-04,1,2005,9,2005,36,11.0,-0.9358663909266379,-0.35235507422761664,6.0,7.0,21.0,17.0,25.0,13.25,17.125,7.847504911329126,-15.0,18.7798,55.3562,63.0027,73.5919,50.816,25.089254333160763,25.939828113933206,24.73084730211197,23.38826971368478,23.3554999969818,83.68324176033775,75.40137360646175,84.5259616479769,88.8858517395271,88.27664843234388,0.016418226658121,0.0153374203485897,0.0162149326950004,0.0158032458633757,0.0156575989036994,0.6706908246599804,0.8912851934736999,0.9706567514991172,0.784615521104905,0.765690355281985,995.463324175824,994.541620879121,996.4357142857144,997.6429945054944,997.9320054945056,0.8348705736047786,0.8348705736047786,0.8318226824535839,0.8308973885330948,0.8390194099848644,175.0258,301.5282,25.074597595550223,81.77730087592052,0.015929366411720526,0.8310479336265362,995.478021978022,0.8333466280291812,True,True,True,True,False,True,True,False,0,True,True
2005-09-18,2005-09-11,1,2005,9,2005,37,5.0,-0.971417090233031,-0.23737909933941392,11.0,6.0,19.0,19.0,30.0,10.75,16.375,5.909032633745399,-8.0,9.9887,18.7798,37.8871,11.020599999999998,44.2564,24.3043761787834,25.089254333160763,24.53846063299495,23.50693144745882,23.51112723717326,83.2230769775726,83.68324176033775,83.49862648890569,80.82637360855774,88.91552208806134,0.015449226666293,0.016418226658121,0.015746885945171,0.0143113227926992,0.015943081041409,0.8443955172005974,0.6706908246599804,0.7915589648733471,0.93159291828988,0.806196094402291,997.3537087912088,995.463324175824,995.4714285714286,998.671978021978,997.3436813186814,0.8254397371484516,0.8348705736047786,0.8318226824535839,0.8444435080019922,0.8457101841576599,122.0118,237.92499999999998,24.96797981471808,81.45157970831946,0.015737939904543675,0.7994826250519063,995.7075206043955,0.8317508917028982,True,True,True,True,False,True,True,False,0,True,True
2005-09-25,2005-09-18,1,2005,9,2005,38,9.0,-0.9928984381461724,-0.11896508532713071,5.0,11.0,7.0,28.0,49.0,7.25,14.625,2.6299556396768526,-2.0,46.70859999999999,9.9887,55.3562,17.2316,103.6918,26.62552590003383,24.3043761787834,25.939828113933206,24.568114957704672,23.392714464795485,73.64038464787242,83.2230769775726,75.40137360646175,76.1510988696591,83.3434065410069,0.0155157252844259,0.015449226666293,0.0153374203485897,0.0143591566036895,0.0146065906514055,0.856235576354748,0.8443955172005974,0.8912851934736999,0.9534367218594216,0.8821352922632715,993.6991758241758,997.3537087912088,994.541620879121,996.7384615384616,998.8559065934066,0.8254397371484516,0.8254397371484516,0.8348705736047786,0.8444435080019922,0.8457101841576599,130.8333,273.613,25.489746131477798,78.98701924806113,0.0156801497393574,0.8156517779222564,995.2644574175824,0.8301551553766151,True,True,True,True,False,True,True,False,0,True,True
2005-10-02,2005-09-25,1,2005,10,2005,39,18.0,-0.9999993132793479,0.001171938920223869,9.0,5.0,6.0,20.0,37.0,7.75,12.25,2.753785273643308,3.0,57.71599999999999,46.70859999999999,18.7798,24.6583,12.8626,26.42396450671523,26.62552590003383,25.089254333160763,24.212192007211563,23.49697814773729,72.06428572633764,73.64038464787242,83.68324176033775,74.95137361903767,75.78763739617317,0.0149762293894437,0.0155157252844259,0.016418226658121,0.0137056236111835,0.0133298502705356,0.9561762378176536,0.856235576354748,0.6706908246599804,0.9935096953325911,0.7623459275110831,994.331043956044,993.6991758241758,995.463324175824,997.6368131868132,997.2545329670328,0.8284854093241673,0.8254397371484516,0.8348705736047786,0.8318226824535839,0.8308973885330948,133.1931,314.09739999999994,25.610780229673306,78.1527472780301,0.0155898519995709,0.8318745390082448,995.2118131868131,0.8285588643064623,True,True,True,True,False,True,True,False,0,True,True
2005-10-09,2005-10-02,1,2005,10,2005,40,48.0,-0.9926168713358567,0.12129198959294538,18.0,9.0,11.0,21.0,17.0,10.75,12.0,5.439056290693704,7.0,74.1581,57.71599999999999,9.9887,63.0027,73.5919,26.29122662387054,26.42396450671523,24.3043761787834,24.73084730211197,23.38826971368478,73.84642855413666,72.06428572633764,83.2230769775726,84.5259616479769,88.8858517395271,0.0153061318899515,0.0149762293894437,0.015449226666293,0.0162149326950004,0.0158032458633757,0.7564542221857076,0.9561762378176536,0.8443955172005974,0.9706567514991172,0.784615521104905,993.828021978022,994.331043956044,997.3537087912088,996.4357142857144,997.6429945054944,0.8284854093241673,0.8284854093241673,0.8254397371484516,0.8318226824535839,0.8308973885330948,188.57139999999998,363.59719999999993,25.91127330235075,75.69354397647984,0.015311828307528525,0.8533153883896767,994.8029876373627,0.8269625732363095,True,True,True,True,False,True,True,False,0,True,True
2005-10-16,2005-10-09,1,2005,10,2005,41,45.0,-0.9708580346365923,0.23965532871516415,48.0,18.0,5.0,19.0,19.0,20.0,15.375,19.442222095223617,43.0,78.815,74.1581,46.70859999999999,37.8871,11.020599999999998,25.391429875971223,26.29122662387054,26.62552590003383,24.53846063299495,23.50693144745882,86.21730766191588,73.84642855413666,73.64038464787242,83.49862648890569,80.82637360855774,0.0173471785818257,0.0153061318899515,0.0155157252844259,0.015746885945171,0.0143113227926992,0.7856381857720365,0.7564542221857076,0.856235576354748,0.7915589648733471,0.93159291828988,994.2428571428572,993.828021978022,993.6991758241758,995.4714285714286,998.671978021978,0.8284854093241673,0.8284854093241673,0.8254397371484516,0.8318226824535839,0.8444435080019922,257.3977,379.4095,26.183036726647703,76.44210164756565,0.0157863162864117,0.8386260555325364,994.0252747252748,0.8277239912802383,True,True,True,True,False,True,True,False,0,True,True
2005-10-23,2005-10-16,1,2005,10,2005,42,28.0,-0.935037943529103,0.3545476613388757,45.0,48.0,9.0,7.0,28.0,30.0,18.625,19.442222095223617,36.0,51.61779999999999,78.815,57.71599999999999,55.3562,17.2316,24.52923225151316,25.391429875971223,26.42396450671523,25.939828113933206,24.568114957704672,91.37170343084652,86.21730766191588,72.06428572633764,75.40137360646175,76.1510988696591,0.0174695576776514,0.0173471785818257,0.0149762293894437,0.0153374203485897,0.0143591566036895,0.7051825453148238,0.7856381857720365,0.9561762378176536,0.8912851934736999,0.9534367218594216,993.662087912088,994.2428571428572,994.331043956044,994.541620879121,996.7384615384616,0.8369072616292452,0.8284854093241673,0.8284854093241673,0.8348705736047786,0.8444435080019922,262.3069,393.14019999999994,25.65896331451754,80.87493134330919,0.016274774384718076,0.8008627977725554,994.0160027472527,0.8305908724004367,True,True,True,True,False,True,True,False,0,True,True
2005-10-30,2005-10-23,1,2005,10,2005,43,59.0,-0.8856753921068801,0.46430496423829476,28.0,45.0,18.0,6.0,20.0,34.75,21.25,14.221462653327944,10.0,84.95230000000001,51.61779999999999,74.1581,18.7798,24.6583,25.8194041996212,24.52923225151316,26.29122662387054,25.089254333160763,24.212192007211563,85.83804964233231,91.37170343084652,73.84642855413666,83.68324176033775,74.95137361903767,0.0176778598509442,0.0174695576776514,0.0153061318899515,0.016418226658121,0.0137056236111835,0.8840519397262956,0.7051825453148238,0.7564542221857076,0.6706908246599804,0.9935096953325911,992.9251373626374,993.662087912088,993.828021978022,995.463324175824,997.6368131868132,0.8369072616292452,0.8369072616292452,0.8284854093241673,0.8348705736047786,0.8318226824535839,289.54319999999996,422.73629999999997,25.50782323774403,84.31837232230785,0.0169501820000932,0.7828317232497158,993.6645260989012,0.8326963354767062,True,True,True,True,False,True,True,False,0,True,True
2005-11-06,2005-10-30,1,2005,11,2005,44,32.0,-0.8234853143448451,0.5673375865024032,59.0,28.0,48.0,11.0,21.0,45.0,27.875,12.832251036613494,11.0,87.78040000000001,84.95230000000001,78.815,9.9887,63.0027,24.80053985092669,25.8194041996212,25.391429875971223,24.3043761787834,24.73084730211197,92.29642869613984,85.83804964233231,86.21730766191588,83.2230769775726,84.5259616479769,0.0180303777278922,0.0176778598509442,0.0173471785818257,0.015449226666293,0.0162149326950004,0.7838298007857066,0.8840519397262956,0.7856381857720365,0.8443955172005974,0.9706567514991172,994.7240384615384,992.9251373626374,994.2428571428572,997.3537087912088,996.4357142857144,0.818728738562597,0.8369072616292452,0.8284854093241673,0.8254397371484516,0.8318226824535839,303.1655,491.7369,25.135151544508066,88.93087235780865,0.017631243459578377,0.7896756178997157,993.8885302197803,0.8302571677863136,True,True,True,True,False,True,True,False,0,True,True
2005-11-13,2005-11-06,1,2005,11,2005,45,64.0,-0.7493684294767903,0.6621532729689469,32.0,59.0,45.0,5.0,19.0,41.0,30.5,14.023789311975138,-13.0,45.1915,87.78040000000001,51.61779999999999,46.70859999999999,37.8871,24.782319976471307,24.80053985092669,24.52923225151316,26.62552590003383,24.53846063299495,93.52513750830848,92.29642869613984,91.37170343084652,73.64038464787242,83.49862648890569,0.0183302280224429,0.0180303777278922,0.0174695576776514,0.0155157252844259,0.015746885945171,0.707236689342439,0.7838298007857066,0.7051825453148238,0.856235576354748,0.7915589648733471,992.8855769230768,994.7240384615384,993.662087912088,993.6991758241758,995.4714285714286,0.818728738562597,0.818728738562597,0.8369072616292452,0.8254397371484516,0.8318226824535839,269.54200000000003,526.9397,24.98287406963309,90.75782981940678,0.017877005819732675,0.7700752437923163,993.5492101648351,0.8278180000959211,True,True,True,True,False,True,True,False,0,True,True
2005-11-20,2005-11-13,1,2005,11,2005,46,43.0,-0.6643981965841613,0.7473787770439526,64.0,32.0,28.0,9.0,7.0,45.75,37.875,18.373440976946448,36.0,76.6581,45.1915,84.95230000000001,57.71599999999999,55.3562,25.63737803867888,24.782319976471307,25.8194041996212,26.42396450671523,25.939828113933206,91.77060446372398,93.52513750830848,85.83804964233231,72.06428572633764,75.40137360646175,0.0189356112220723,0.0183302280224429,0.0176778598509442,0.0149762293894437,0.0153374203485897,0.954580430560382,0.707236689342439,0.8840519397262956,0.9561762378176536,0.8912851934736999,990.865521978022,992.8855769230768,992.9251373626374,994.331043956044,994.541620879121,0.8295788637016375,0.818728738562597,0.8369072616292452,0.8284854093241673,0.8348705736047786,294.58230000000003,556.8892,25.25991051642452,90.85755507762616,0.0182435192058379,0.8324247151037057,992.8500686813186,0.8259859006140191,True,True,True,True,False,True,True,False,0,True,True
