timestamp,source,temperature_c,dewpoint_c,relative_humidity_pct,specific_humidity_kgkg,maynas_grid_cells,source_file
2000-01-01 00:00:00,CFSR,26.91765042818514,18.2300001878005,59.33461526724008,0.013273730802421387,26,pgbh06.gdas.19991226-19991231.grb2.nc.gz
2000-01-01 06:00:00,CFSR,24.486535644531273,18.279228562575156,68.30384606581468,0.01328592303280647,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-01 12:00:00,CFSR,24.335925527719382,19.37692354642428,73.93076970027043,0.014223230787767814,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-01 18:00:00,CFSR,36.17165292593154,16.434613506610617,30.807692234332745,0.011839884619873304,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-02 00:00:00,CFSR,25.970000985952538,17.715384615384664,61.203845684344955,0.012899846196747743,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-02 06:00:00,CFSR,24.058884605994592,16.514231520432702,62.83846180255596,0.011912307666184811,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-02 12:00:00,CFSR,23.697040029672507,17.104227858323327,66.46153831481934,0.01233573082404641,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-02 18:00:00,CFSR,35.95422926682693,15.064998685396631,28.561538476210373,0.010831807775852772,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-03 00:00:00,CFSR,25.191190044696555,15.92923302283657,56.565384498009315,0.011469846233152427,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-03 06:00:00,CFSR,23.42000262920675,14.710384427584131,57.93461520855244,0.010578346080504931,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-03 12:00:00,CFSR,23.500612464317953,15.734613037109398,61.657692395723785,0.01129230778091229,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-03 18:00:00,CFSR,36.30177048903249,13.726924954927881,25.69999995598426,0.00994457694916771,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-04 00:00:00,CFSR,25.183658071664695,15.376922372671288,54.55769260113056,0.011082807699075112,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-04 06:00:00,CFSR,23.95842191256014,14.93846106896035,57.20384627122145,0.010764730700220052,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-04 12:00:00,CFSR,24.603156221829977,16.200000234750632,59.446153787466194,0.01164730777963996,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-04 18:00:00,CFSR,36.130423677884664,15.776922137920678,29.646153890169582,0.011353769303800968,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-05 00:00:00,CFSR,27.700999098557702,17.69615149864785,54.573077128483696,0.01287057687743352,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-05 06:00:00,CFSR,24.55880831204928,17.424998121995202,65.03076890798715,0.012600269240255538,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-05 12:00:00,CFSR,25.277615825946555,18.061536114032492,64.23846142108624,0.013105038517656235,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-05 18:00:00,CFSR,35.85188739483175,15.596155958909264,30.09230745755709,0.011208576938280692,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-06 00:00:00,CFSR,27.463269512469992,17.757691368689905,55.69230783902682,0.012926115403668238,26,pgbh06.gdas.20000101-20000105.grb2.nc.gz
2000-01-06 06:00:00,CFSR,22.929154381385217,16.573076453575766,67.50769321735089,0.011915115424646782,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-06 12:00:00,CFSR,24.42926823542672,17.629613788311303,65.86153925382175,0.012730730697512627,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-06 18:00:00,CFSR,36.70261770395132,15.563076077974756,28.515384747431828,0.011182769273336116,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-07 00:00:00,CFSR,26.79123253455532,17.353845214843773,56.6038463299091,0.012565153758399762,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-07 06:00:00,CFSR,22.056156804011437,16.746155724158655,72.60384559631348,0.012045846177408328,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-07 12:00:00,CFSR,24.91811406062203,18.803846858097984,69.05000026409442,0.01375642311401092,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-07 18:00:00,CFSR,35.34561720628005,16.38461397611178,32.30769223433275,0.01179300001464211,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-08 00:00:00,CFSR,27.377847290039085,18.285002253605796,57.69230754558857,0.013327846088661598,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-08 06:00:00,CFSR,23.84650221604568,17.953845449594382,69.73846171452449,0.013033153811612954,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-08 12:00:00,CFSR,24.31295987642733,18.926920729417077,72.11923144413875,0.013861269224435091,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
2000-01-08 18:00:00,CFSR,34.188846059945945,18.11307912973257,39.35000008803148,0.013196307664307265,26,pgbh06.gdas.20000106-20000110.grb2.nc.gz
