week_start_date,week_end_date,temperature_c_mean,temperature_c_min,temperature_c_max,dewpoint_c_mean,dewpoint_c_min,dewpoint_c_max,relative_humidity_pct_mean,relative_humidity_pct_min,relative_humidity_pct_max,specific_humidity_kgkg_mean,specific_humidity_kgkg_min,specific_humidity_kgkg_max,observations_6hourly,complete_week
2000-05-29,2000-06-04,22.555080891703533,19.894998168945335,29.553151996319116,21.273035883641523,19.619228421724756,23.319231238732016,93.52335179507077,62.5500001173753,99.80769260113055,0.01597555078550723,0.014371692274625484,0.018098769064706106,28,True
2000-06-05,2000-06-11,22.412286838070397,18.737194119966944,29.452807851938132,21.318269725422308,18.569231238732016,24.042311213566734,94.39299461867783,61.25769233703613,99.93076999370868,0.01598932969276435,0.0134495383916566,0.018852538500840847,28,True
2000-06-12,2000-06-18,23.182457531939512,19.431730769230796,30.66499892014724,21.548214310866154,19.307696767953757,25.58076923076925,91.84642879255524,55.48846171452449,99.83846194927509,0.016277631875229896,0.014084461646584364,0.020722192282286975,28,True
2000-06-19,2000-06-25,22.91170876471553,20.132691368689905,32.65611595740688,21.235989094828533,20.057692072941734,23.057694420447717,91.85728038536323,47.41153863760141,99.88846177321214,0.01591338187067227,0.014749807663835011,0.017766846128954336,28,True
2000-06-26,2000-07-02,22.730506410703583,18.574342933067953,30.699881685697164,21.249724939367297,18.523075749323937,23.33076923076925,92.72761011123657,58.823077128483696,99.95384627122145,0.015949122243110538,0.013446269234499106,0.018103577160777953,28,True
2000-07-03,2000-07-09,22.535519836761164,20.12673105093154,28.919654024564352,21.454807130583067,19.973075045072164,23.59615361140328,94.42719795939686,65.39615440368652,99.86538549569937,0.01614325823886627,0.014697576908824535,0.01841450002617561,28,True
2000-07-10,2000-07-16,21.190078458681228,17.417307692307702,27.075732656625632,19.693681083930738,16.450000234750632,23.415385084885827,92.30975289397188,55.996153611403244,99.96153846153847,0.014518339286691375,0.01174984614436443,0.018282730812923267,28,True
2000-07-17,2000-07-23,22.58922280950863,18.987077918419516,33.310574810321555,20.285439267001333,18.38461632361782,23.311538461538476,88.69258239243057,41.40384630056528,99.52307627751277,0.01502087500309674,0.013274461568261568,0.01805446153649917,28,True
2000-07-24,2000-07-30,22.927469458946835,18.01496159480172,30.91142132098861,18.888324083600747,17.065383676382226,21.915385084885827,81.02568680899483,44.511538578913765,99.84230833787184,0.013759534337793242,0.012223807700838033,0.01652430760889099,28,True
2000-07-31,2000-08-06,23.47354676802082,18.62041978102468,34.26853684645437,19.578571713625752,17.253844980093163,22.061541982797507,81.66840663323036,37.46153846153846,99.31538449800931,0.014397890120232988,0.012448307628241869,0.016737615331434287,28,True
2000-08-07,2000-08-13,23.585674428415846,19.413345102163476,32.900807072566124,19.953021474985,17.334614445613,22.811537287785484,82.96950550393743,42.13461538461539,99.67307692307692,0.014701451939929808,0.012440000051775804,0.017555115601191155,28,True
2000-08-14,2000-08-20,23.36972592531982,19.647499436598594,33.434379929762656,18.752471898676298,17.23076899601864,20.557692072941734,78.02925814115085,38.25384624187763,95.31153869628906,0.01365630770777608,0.012353115285245271,0.015286423122653594,28,True
2000-08-21,2000-08-27,25.24544510055377,19.51196148212142,35.014615337665305,19.21346142108626,17.669230299729577,20.719231003981406,72.38118127938155,35.626923047579254,96.31923118004433,0.014072310428933374,0.012728038494690107,0.015473461638276394,28,True
2000-08-28,2000-09-03,27.646800718202723,22.062883582482016,38.76523273174581,17.661813102973706,15.057694420447717,20.957694185697164,58.59999993607238,25.192307472229004,93.77692207923302,0.012818353028026419,0.01082807693343896,0.01565607698061145,28,True
2000-09-04,2000-09-10,25.879040032690728,20.662311025766257,36.293423931415305,20.15370913495076,18.19230863131014,21.98845942570614,73.79615388859759,34.19230776566725,95.40384615384616,0.014949809060084049,0.01313911543156092,0.016797269336306132,28,True
2000-09-11,2000-09-17,24.979270658388266,18.647573383037866,35.178653188852195,19.53859913584953,16.815383676382226,21.203847797100366,75.25206041598058,33.65384644728441,97.55384591909555,0.014390557679439803,0.012098884675651789,0.015957423163434632,28,True
2000-09-18,2000-09-24,24.62755636697289,18.23057767427889,36.32680664062502,19.322115149864803,17.665383911132835,21.369230769230796,75.62101667529933,34.86538490882287,96.73076981764574,0.014165921708579166,0.012713538518605324,0.016078692216139574,28,True
2000-09-25,2000-10-01,24.698081106668013,20.48445927546578,35.47057847243093,20.892994907924127,18.719231003981406,24.27307692307693,82.37280225229787,37.19999944246732,99.66923112135667,0.015620153870658723,0.013627692304838162,0.019182307788958915,28,True
2000-10-02,2000-10-08,24.948361675555912,20.14534442608175,33.25742375300484,21.327335290594437,19.969232177734398,22.97692378117489,83.21758246159816,46.815384498009315,98.71923035841722,0.016059487621852574,0.014701269244631896,0.017888538396129243,28,True
2000-10-09,2000-10-15,25.081946127755323,21.269115506685694,36.22215247521035,20.15206013773826,16.950001408503624,22.269230534480187,77.2799451482165,31.99230802976168,98.41153834416316,0.014986192304794522,0.012167115445033861,0.01700492310695923,28,True
2000-10-16,2000-10-22,25.5629576127608,19.966075955904444,35.51361647385818,20.348364752465574,18.98845942570614,21.484611863356406,76.49381874943829,38.33846165583684,97.61153822678786,0.015123278836484302,0.013917307691791883,0.016193846312279884,28,True
2000-10-23,2000-10-29,25.876244781829524,21.305768291766867,34.1344625619742,21.110893475878395,18.811540809044516,23.911538696289085,77.44134612659832,44.28461544330303,98.05769260113055,0.015904357119535025,0.01377034609994063,0.018835307743686896,28,True
2000-10-30,2000-11-05,26.351653021508543,20.84542001577529,35.76407893254208,21.92826916202086,18.953846623347374,23.52692213792068,79.98942310731489,37.17307706979605,98.86538490882286,0.016732372220728424,0.013911192305386066,0.018408038295232333,28,True
2000-11-06,2000-11-12,27.667531250335383,23.3629605806791,36.780693406325156,20.86417700798959,18.23077134352468,23.769230534480187,69.88063178743634,33.59615362607516,95.58846194927509,0.01573569229599293,0.013309192306433733,0.018795884500902433,28,True
2000-11-13,2000-11-19,26.956237180940423,21.55292311448318,37.24119192270132,20.2226515717559,16.584614445613,22.84153606708236,70.74848904976479,29.369230857262245,98.16153863760141,0.015104564584812128,0.01198253852243607,0.017595153803435657,28,True
2000-11-20,2000-11-26,25.210521253648714,20.629272226186913,35.4741924579327,20.78641486534707,17.435770827073327,22.281154691256006,79.4824175467858,34.33076917208158,99.15000064556415,0.015547798061231662,0.012550576948202573,0.017019153751719456,28,True
2000-11-27,2000-12-03,26.19981788383738,21.87749985914968,38.118498347355796,18.86811826098099,14.94230863131014,20.956926551232016,67.30535718634889,25.21153846153846,86.51923076923077,0.013815822800017566,0.010727192346866313,0.015633307719746463,28,True
2000-12-04,2000-12-10,25.54794912652657,20.688269747220602,35.1071528508113,20.464107027158658,16.726922607421898,23.6361539400541,77.12554952076503,36.36153837350699,99.71153875497671,0.01531531045643183,0.012077500004894458,0.018494307851562135,28,True
2000-12-11,2000-12-17,26.68365501152292,20.792614041841944,36.305229539137656,17.424395609425993,11.872692166841944,21.38461514986483,61.13145611574362,22.69615386082576,94.97692313561073,0.01282540383840819,0.008762269137570491,0.01613919222011016,28,True
2000-12-18,2000-12-24,25.66144672435721,22.046422870342553,36.30842332106374,18.675206253554816,13.718847186748803,23.576922842172507,69.11593410208985,28.284615369943474,96.88461538461539,0.013796376362494141,0.009937615348742558,0.0183866536961152,28,True
2000-12-25,2000-12-31,25.289661172720123,21.535425978440514,32.74761352539065,20.16462994250625,18.33692321777346,22.27345839280349,76.49711529763191,46.25384602179894,98.46538514357347,0.014965501363174274,0.013303807685868098,0.016981384716928005,28,True
2001-01-01,2001-01-07,24.76641621013266,20.492116840069116,33.54599797175484,20.82381851699328,18.142309100811303,23.44230511005111,81.24326919199346,40.25769219031701,98.98846054077148,0.015611821441440382,0.013181961571367888,0.018462461562683948,28,True
2001-01-08,2001-01-14,25.690442238273228,22.176810396634664,34.01911668043874,21.273530704372558,18.29230651855471,23.49230698805593,80.00865386344574,39.119230857262245,98.09230775099535,0.016063446450241648,0.013277346089195747,0.018313115319380395,28,True
2001-01-15,2001-01-21,22.38921383029814,19.725883836012656,27.89330796461843,21.59318745372062,19.55423184908358,24.21884483924282,95.84752769784612,68.08846194927509,99.96538455669696,0.016293957435454313,0.014284038450568914,0.019178038606276877,28,True
2001-01-22,2001-01-28,22.02238700782862,20.505998816857016,26.199038931039695,21.259065749619058,20.306155630258445,23.34615243765029,95.95137367667733,81.76153769859901,99.96538514357347,0.015937494527251756,0.015002730768173933,0.018181269272015646,28,True
2001-01-29,2001-02-04,23.830910709926084,20.30076810396639,32.08377403846157,20.078145054408505,17.4423062838041,22.005384944035484,82.34725268594512,43.31153825613168,99.78077022845929,0.01488308517958273,0.012670153859429635,0.016747922994769536,28,True
2001-02-05,2001-02-11,21.644437073089286,19.724539888822164,25.714616980919516,20.576290315062156,19.59230722280654,22.261537757286703,94.18145603662008,79.34999950115497,99.54615284846379,0.015300098896169892,0.014310423034028364,0.016962038388905618,28,True
2001-02-12,2001-02-18,22.564127383389337,20.16315612792971,28.363308011568506,21.18719748193093,19.796154080904444,23.049999295748194,92.72032977722503,69.53846065814679,99.87692348773663,0.015903739030933478,0.014550461541288175,0.01783580784327709,28,True
2001-02-19,2001-02-25,24.246497328202825,21.297465163010827,32.91519258939303,22.40425840943727,19.961539400540914,25.075769042968773,90.75013746534076,47.138461333054764,98.87307709913988,0.0171876565686294,0.014845346136448475,0.020144192430262383,28,True
2001-02-26,2001-03-04,24.028000230055607,21.65465932992788,28.55761343149038,23.107225036621116,21.623077157827538,25.723077392578148,95.12211552295057,73.58846165583684,99.91153951791617,0.017908978036727634,0.016356230820887364,0.02093469244069778,28,True
2001-03-05,2001-03-11,23.35456174913345,21.080961726262046,32.654308377779444,22.262019121777904,21.01154127854568,24.33076923076925,94.83420354193383,51.68846101027269,99.95769295325645,0.017001495862911855,0.01571253830423722,0.01936757700661054,28,True
2001-03-12,2001-03-18,25.148921647962652,21.626922372671288,33.76188518817611,21.469780236548143,18.88846036470858,24.265387667142477,82.72678576982938,44.76538496751051,99.77307715782753,0.01623282147888708,0.013799961620511917,0.01917926945651953,28,True
2001-03-19,2001-03-25,23.29805581229076,21.015345412034264,28.672305532602195,22.635798502492406,20.765381798377405,26.073074106069726,96.55961561203003,81.85384603647086,99.86538549569937,0.01743317857527962,0.015513038334365074,0.02149403840303421,28,True
2001-03-26,2001-04-01,22.908724330021812,20.978576425405663,30.433386934720602,21.89498622181654,20.923077862079367,24.442310978816124,94.90769249528319,60.04230836721567,99.95384685809796,0.01659903711265792,0.015617769247350784,0.019423115282104567,28,True
2001-04-02,2001-04-08,23.428223972530184,20.879347346379234,28.61245938814608,22.524519214001355,20.83846318171578,25.019225839468163,95.25563209135454,75.65000005868765,99.89230845524715,0.01727797940967011,0.015476769409500636,0.020021000088980563,28,True
2001-04-09,2001-04-15,23.237351570548615,21.030651151216944,28.179384436974203,22.384889682308682,20.95384427584139,24.430768291766867,95.6230771096198,76.04615328862117,99.9576926598182,0.017111087922815356,0.015627654018596962,0.01939896150277211,28,True
2001-04-16,2001-04-22,23.916960974054046,20.460769418569726,32.84488478440505,21.77596137916651,20.338458486703757,23.688462242713342,89.53818689073834,49.18076926011305,99.81923147348257,0.016479914826289802,0.015039192190250525,0.018517576874448702,28,True
2001-04-23,2001-04-29,24.109230980506336,21.27457815317007,34.03746126615084,22.23351616492641,19.376921198918296,24.33461561936599,90.86634625445356,41.76923076923077,99.87307797945462,0.016984229375209128,0.014207884633483795,0.01927826926112175,28,True
2001-04-30,2001-05-06,23.41360747787981,20.89554161658657,29.771268169696555,22.476373332935395,20.676920729417077,24.653845919095602,95.1447803738353,69.29615431565504,99.95769295325645,0.017210204699230226,0.015328346106868524,0.01963865370131456,28,True
2001-05-07,2001-05-13,23.939544149545547,21.384002450796288,29.08003915640029,23.214010569813507,21.38076876126803,26.284617262620202,96.25576961433494,73.74230707608737,99.9461543743427,0.0180277335073717,0.016053269115778115,0.02166988471379647,28,True
2001-05-14,2001-05-20,23.244993079887667,21.023038189227805,29.512382859450156,22.47142772464964,20.869230769230796,24.99230698805593,96.05920347800621,70.49615434499887,99.89615425696739,0.017191604416878833,0.015475961487167157,0.020058538334874008,28,True
2001-05-21,2001-05-27,23.05855348188801,20.330421799879844,30.091460946890038,21.524999656258075,19.807689725435694,23.800003990760217,92.21387381082052,56.75384580172025,99.91538502619817,0.016227736272132743,0.014578653893505152,0.01871234608384279,28,True
2001-05-28,2001-06-03,23.32567983774041,20.022613290640038,31.250384756235007,21.074862570291057,19.500000939002405,24.811537287785484,89.17046712519048,50.096154139592095,99.92307692307692,0.015796215659785236,0.014307423064915033,0.019855307773328744,28,True
2001-06-04,2001-06-10,21.58455491956776,19.716845937875632,29.618729576697717,20.75329671168068,19.373075984074546,24.726917912409874,95.77032975836114,59.73461561936598,99.9076925424429,0.015461517850980983,0.014110384580607597,0.019682769377071124,28,True
2001-06-11,2001-06-17,21.997706922594027,19.315846135066124,28.45754042405349,19.658928646884142,18.59230722280654,20.880767587515038,87.94848911054841,59.75769233703613,99.81923176692082,0.014420579660909025,0.013455923109386977,0.015501576869820174,28,True
2001-06-18,2001-06-24,21.229524817833553,16.752886023888266,32.34642357459438,18.729121004880152,16.546155254657492,21.373077157827538,87.95041211096795,41.53461559002216,99.61923100398137,0.01360396701960241,0.011809884713819394,0.01599546167283104,28,True
2001-06-25,2001-07-01,21.67660867879681,18.156078397310694,31.405424616887046,18.59947793143138,16.438462242713342,20.899999530498803,84.82019237895588,44.90384600712703,99.70384685809796,0.013478098900292765,0.011702999974099489,0.015596615293851266,28,True
2001-07-02,2001-07-08,21.900677498618347,17.847194730318506,31.790618661733788,19.42335117885047,17.461535879281882,22.196156193659874,87.83296696170346,44.042307927058296,98.66538443932167,0.014215755482347539,0.012547576979089241,0.01682092285213562,28,True
2001-07-09,2001-07-15,23.116229147439498,19.00934401292068,30.482190410907492,20.410260563106345,18.961538226787866,21.82307997483474,86.76565941611489,51.957692219660835,99.9384621840257,0.01512711402412586,0.013796653813467575,0.01656403847468587,28,True
2001-07-16,2001-07-22,22.931908299372765,19.43080819936904,32.29611652080831,20.810865272270483,18.915382737379844,22.919227952223594,89.76936827125131,45.02692325298603,99.88461655836839,0.015544243128765579,0.013747346265098223,0.01774234614836482,28,True
2001-07-23,2001-07-29,23.519358389718214,19.13300123948318,32.35577134352468,20.16112708626215,18.14230675330532,22.065383676382226,84.28145603557209,43.42307648291955,99.51538526094876,0.014876876378196527,0.013098961530396571,0.016782807687727306,28,True
2001-07-30,2001-08-05,24.231566183907667,18.035961209810694,33.91473247821517,18.483791032728274,16.09615361140328,20.58461561936599,73.64917578278006,34.83846143575815,96.25000029343825,0.013404829669385577,0.011485653821952067,0.015305730693328839,28,True
2001-08-06,2001-08-12,24.488404385074173,19.932302386944116,34.506733586238,18.08159362457613,15.569227717472984,20.94230863131014,70.68406591572604,34.21538477677565,94.503845508282,0.013094667561485298,0.011124576907604933,0.01558984604735787,28,True
2001-08-13,2001-08-19,24.191581994360643,20.063612483097984,33.58084552471456,19.06030195466767,17.48846177321218,20.33846083420974,75.07252745575957,42.24230736952562,90.78461544330304,0.013904804953599123,0.012567115446122793,0.01510634606417555,28,True
2001-08-20,2001-08-26,24.984524502597033,20.760463773287256,36.18595980130709,19.344230794382643,17.476922607421898,21.196158541165914,74.38021983943143,34.19615393418532,93.61923071054312,0.014195631876086386,0.012611423010149827,0.015927576961425636,28,True
2001-08-27,2001-09-02,25.390433359670137,20.606229107196555,34.867885648287256,20.78337907895938,18.453848970853414,24.43461468036361,79.25837915022295,39.788461685180664,99.43846189058743,0.015551655202756054,0.013440807708180867,0.01940349994513851,28,True
2001-09-03,2001-09-09,25.00887212229301,20.38342144305892,35.736536818284264,20.258516307453554,18.361536818284264,22.080766883263266,78.38983514806726,35.9769229888916,99.63076928945688,0.015043173091496331,0.013346999991112031,0.016956115463891856,28,True
2001-09-10,2001-09-16,24.56766281127932,19.654958636944116,34.18719458946816,21.23918991927264,18.861537992037256,22.68077063927285,84.50109895769057,40.388461333054764,99.55384650597206,0.015957049462575833,0.013728076914468637,0.017361269225008212,28,True
2001-09-17,2001-09-23,24.45833383916501,20.26546396108779,33.23338294396035,20.24464279845523,17.611537992037256,22.865383206881006,79.82376375565163,40.9115382708036,98.55384591909555,0.015053089306393003,0.012658653888278283,0.01774915397310486,28,True
2001-09-24,2001-09-30,25.873810460017296,21.805039391150842,36.12996004544772,21.43777450729205,17.92307903583236,24.350000000000023,80.05013743075696,33.91538473275992,98.80769289456882,0.016206710141377298,0.012932692332049975,0.019429538363160994,28,True
2001-10-01,2001-10-07,25.82243960873114,20.704156494140648,38.04788419283358,20.147252403510816,14.969227482722374,23.661538696289085,74.50425821608239,25.326923076923077,99.0961541395921,0.0149726360117771,0.010757153817953972,0.018636461490621932,28,True
2001-10-08,2001-10-14,26.634136468237596,21.77769446739785,37.13723144531252,19.871352872743735,16.626921198918296,23.357695124699546,70.44986265308255,30.530769421504093,98.25384609515851,0.014800593409185799,0.01196553841089973,0.018211730791685674,28,True
2001-10-15,2001-10-21,24.79506873665277,21.13057509202224,33.482618830754234,22.504821332994425,20.48461655836843,24.62307950533358,89.01126378447145,52.88846162649301,99.83077034583458,0.017326572775625836,0.01530961559798855,0.01982176905641189,28,True
2001-10-22,2001-10-28,25.234291261107078,20.805228365384664,35.69703768216647,22.173199890472095,18.869229595477805,25.307693246694726,85.76936824505147,39.461538754976715,99.66923141479492,0.016986001369922045,0.01379723076780255,0.02042988444177004,28,True
2001-10-29,2001-11-04,25.504599284077763,21.50811626727767,34.16003981370193,22.662046973259915,20.93846341646639,24.953076641376242,87.07266498397995,50.092307604276215,99.92307780339168,0.017500015112550952,0.01576061536056491,0.020024384658497114,28,True
2001-11-05,2001-11-11,25.403465539282518,21.622538405198327,36.10365389310397,22.805892583826108,19.09230722280654,25.953846623347374,88.06373648329097,36.69230791238638,99.6961543743427,0.017648956014334662,0.013973846171910945,0.02130746146520743,28,True
2001-11-12,2001-11-18,25.74771274943931,22.621459726186913,34.595268601637656,22.884930721744094,20.79384530874404,25.676918381911094,86.52829672740056,45.74615375812237,99.06153840285081,0.0177232651398159,0.015659730809812363,0.02100165388905085,28,True
2001-11-19,2001-11-25,25.01753924023976,20.58315312312203,35.63080749511721,22.553681526603302,19.299999295748194,24.461540574293906,88.93667588915143,38.66538458604079,99.66923112135667,0.017377987660078722,0.014214307571259828,0.019463961729063436,28,True
2001-11-26,2001-12-02,25.805193571991992,22.480346444936913,34.53538489708535,22.577514120248676,19.34615243765029,25.196157367412866,84.71881882698982,40.61923115070049,99.94230827918419,0.017444380465639082,0.01426719229381818,0.02037438449378197,28,True
2001-12-03,2001-12-09,24.878625320602275,22.204383028470602,30.084153160682092,23.707898586398976,22.18076946551986,25.494616933969382,94.18530224181794,71.21153846153847,99.98076952420749,0.01863488459135764,0.016929346208388988,0.02073430771437975,28,True
2001-12-10,2001-12-16,24.81214927421824,22.477959031325156,32.06111825796279,23.588035222986264,22.019232881986227,26.54153653658358,94.03818707413726,62.59230789771447,99.97692313561073,0.018507276137185457,0.016784461680799723,0.022093961660105448,28,True
2001-12-17,2001-12-23,24.632029162396464,22.738231717623194,29.799769240159264,23.905934528728128,22.623075984074546,26.010768949068506,96.27582442629468,79.53461588346042,99.97692342904898,0.018868769187695134,0.01742923059142553,0.02137423077454934,28,True
2001-12-24,2001-12-30,24.349718760396122,22.181924438476585,30.084231802133445,23.469862399258478,21.892309100811303,25.121539541391257,95.51208804727911,72.4115384908823,99.97307733389047,0.018307604374118398,0.01662411540746689,0.020207961591390464,28,True
2001-12-31,2002-01-06,26.422774991884353,23.095923555814352,35.59815016526443,20.74460175901981,17.44615384615389,23.446152672400842,74.59271991121899,34.91153856424185,99.30769289456882,0.015602115385623259,0.012571076898334118,0.018330307534107797,28,True
2002-01-07,2002-01-13,26.854384302830983,22.61830702561599,35.624808443509664,20.0528295496008,18.369228421724756,22.300384286733788,69.46868129876944,38.3884612596952,89.57692307692308,0.014916456051191294,0.013384692335071472,0.017001653878161542,28,True
2002-01-14,2002-01-20,25.831097336653848,20.92384901780349,33.92953702486483,21.27500041081358,18.6769254244291,23.64230675330532,78.51277481068621,41.41153863760141,98.8500002347506,0.016063278835205422,0.013607038435741113,0.018632961652026728,28,True
2002-01-21,2002-01-27,23.78860010000378,21.450884070763266,29.58896085298983,22.47043971805784,21.253076171875023,23.507693716195945,93.17609902266618,68.92692272479718,99.82307698176457,0.017197337927767536,0.015967884602454994,0.0183349998237995,28,True
2002-01-28,2002-02-03,22.772001094608537,20.77618971604568,26.24742337740389,22.005370481721673,20.316922466571555,23.69999906099764,96.01098918390798,82.19999958918645,99.96923123873196,0.01671917992771941,0.0150352307380392,0.01850630772801546,28,True
2002-02-04,2002-02-10,24.449748716249594,21.426115534855796,29.05807706392733,23.366744089650602,21.350000000000023,25.54615173339846,94.4604396872468,72.95769207294171,99.8076923076923,0.01820416346059314,0.01603550001835594,0.020785538622966178,28,True
2002-02-11,2002-02-17,24.535750185788363,22.22977013221157,31.049462890625023,22.255357109321363,21.003847327599203,24.99999859149642,88.7442308310624,55.480768790611855,99.60000052818886,0.016998403819513272,0.015733192424074963,0.020052769221365452,28,True
2002-02-18,2002-02-24,23.85598454737403,22.17876821664663,28.163269981971155,23.182197713327962,22.09615361140328,25.107696298452538,96.48379153471727,79.89230786837064,99.93076999370868,0.01799137499132245,0.016762538239932977,0.020216076706464473,28,True
2002-02-25,2002-03-03,24.731491776351113,21.952575448843163,34.44580758901748,23.064464124742464,21.653845919095602,26.307695594200766,92.12596162858901,50.99615346468412,99.91538502619817,0.017883325549569184,0.016382846193244822,0.021759076975286007,28,True
2002-03-04,2002-03-10,24.690591807941836,22.12534719613882,32.71976975661062,22.270082427643178,20.173077862079367,24.273075749323937,88.5414835699312,48.03461559002216,99.9538465646597,0.01702933787665033,0.01489569225276892,0.01915496150748088,28,True
2002-03-11,2002-03-17,24.620272139664554,21.99811354417068,29.558152184119592,23.21264801025393,21.861535644531273,25.33076923076925,92.80233525181863,71.43461594214806,99.79615314190204,0.018033318694906087,0.01655742318297808,0.020498038556140203,28,True
