week_start_date,week_end_date,u_wind_ms_mean,u_wind_ms_min,u_wind_ms_max,v_wind_ms_mean,v_wind_ms_min,v_wind_ms_max,wind_speed_ms_mean,wind_speed_ms_min,wind_speed_ms_max,observations_6hourly,complete_week
1999-12-27,2000-01-02,-0.37298076733266217,-0.7007692214101553,0.04846153322320718,-1.228557687610961,-1.9153846089656537,-0.6557692305113261,1.3076508717816246,0.7280017434434375,1.946617793335643,8,False
2000-01-03,2000-01-09,-0.0033241771033627227,-1.283461550107369,0.9911538454202505,-0.8668131855889581,-2.1611538529396057,0.15346153990293926,1.1295857801523497,0.484164005963397,2.1998448451341126,28,True
2000-01-10,2000-01-16,-0.5003159331121984,-1.588076921609732,0.21923076533354247,-0.7175274721428669,-2.419999984594492,0.6884615435623206,1.084454034184965,0.07567545993918717,2.5570089467043364,28,True
2000-01-17,2000-01-23,-0.058914836567754925,-1.6119230848092299,0.8426923035429075,-0.3957142852998983,-2.007307685338534,0.3026923146098852,0.7902311275724766,0.013461532572714225,2.2379952534664933,28,True
2000-01-24,2000-01-30,-0.40796703226854103,-1.228076919913292,0.6265384585668261,-0.16159340596225644,-1.484230771732445,0.9915384655961623,0.8209715664213733,0.27050604636177406,1.6371913672051719,28,True
2000-01-31,2000-02-06,0.19108516625691574,-2.373846168701465,1.306538455761396,-0.3127335168032364,-1.226538470874612,0.6184615383211237,0.9961821546306023,0.18095611762514047,2.6719921880862705,28,True
2000-02-07,2000-02-13,-0.3171703291795943,-1.1534615388283362,0.8523076830001978,-0.369175823993858,-2.167692331167368,0.9503846168518066,0.9789777330833292,0.16291219527514023,2.1843952245640432,28,True
2000-02-14,2000-02-20,0.0005082415652225994,-1.6242307791343102,0.9134615373152953,0.023736266380912828,-1.9180769003354585,1.1450000072901065,0.9454987481666494,0.14758208636792977,2.190558324354281,28,True
2000-02-21,2000-02-27,-0.0320741753477685,-1.6042307706979604,1.3357692337953126,-0.26748626335053244,-1.5115384551194997,0.9603846139059617,0.8333393880393377,0.08127042057048939,1.7756439824738632,28,True
2000-02-28,2000-03-05,0.3043131864716678,-1.130384605234632,1.3388461470603943,-0.31612637275215855,-1.0665384604810522,0.3257692247772446,0.873594133403443,0.24571625599536637,1.3480110750045136,28,True
2000-03-06,2000-03-12,-0.0694368126914724,-1.3050000014213414,1.4115384633724506,-0.47182692361197304,-1.947307682954348,0.45576923419363224,0.9858126739041717,0.4042336983387789,2.3441485054925026,28,True
2000-03-13,2000-03-19,-0.434093405891742,-1.197692313733009,0.6584615383583766,-0.3101510994141451,-1.650769224533668,0.6111538385829101,0.8201581052749229,0.25257402728944517,1.8470883901183122,28,True
2000-03-20,2000-03-26,-0.0767994511253354,-1.2134615366991897,0.9546153854865295,-0.158653847241242,-1.0392307684971736,0.875769222011933,0.7276886748830557,0.19231461991657006,1.3496411964279393,28,True
2000-03-27,2000-04-02,0.17035714223223566,-1.2607692250838647,1.1361538355167096,-0.04697802240172259,-1.2638461543963506,1.4807692307692308,0.9789483358685546,0.32576945846101557,1.5873794508307835,28,True
2000-04-03,2000-04-09,0.261263736431579,-0.7696153871858349,1.2161538486297314,-0.10646978090773081,-1.6926923027405372,0.8130769288310637,0.7681996184222567,0.3045653643976875,1.859439452079649,28,True
2000-04-10,2000-04-16,0.10010988826628078,-1.3050000002750983,1.2734615291970282,-0.35895604335007025,-1.4461538516558134,0.8388461546542553,0.9663917883714596,0.4449705739420589,1.9393675009674387,28,True
2000-04-17,2000-04-23,-0.14243131874200815,-1.1838461538920035,1.0730769267449012,-0.019560439640062526,-0.8273076919408945,0.9261538478044363,0.7279250582373997,0.1842127039444522,1.3023082039719032,28,True
2000-04-24,2000-04-30,0.1338049455489554,-0.43807691908799684,1.0015384669487293,-0.3102197806622096,-1.2623076900266683,0.7826923109017886,0.696632293713378,0.23582318456227724,1.2640601531665512,28,True
2000-05-01,2000-05-07,0.054505494123856926,-1.1323076899235065,1.2596153777379255,0.08780219721873957,-0.7184615433216095,0.9469230771064758,0.7725496173331784,0.2801040611706826,1.2598949122307301,28,True
2000-05-08,2000-05-14,0.2390934052483107,-0.7584615441469046,0.7234615332518632,-0.02333791253597035,-0.6311538408582027,0.608076919013491,0.565047694209276,0.16045054791406937,0.9339274027473208,28,True
2000-05-15,2000-05-21,-0.11028846072360546,-0.900769231411127,0.5150000018139298,0.04648351676987259,-1.0369230738052955,0.8280769219765296,0.5325696356990549,0.07164281480998955,1.2105180035523788,28,True
2000-05-22,2000-05-28,0.45901098879371455,-0.144615384320227,1.00192308311279,-0.23984890073988135,-1.1146153876414666,1.140000004034776,0.7649657880781956,0.1240877961596498,1.1780378140911227,28,True
2000-05-29,2000-06-04,0.2986263731842512,-0.47923076525330544,0.9653846191672179,-0.3818269225610113,-0.9976923144780673,0.8088461580471351,0.7127539369882692,0.2598716684427396,1.3882929868342766,28,True
2000-06-05,2000-06-11,0.6080082404314652,-0.4680769183458044,1.2423076927661896,0.172513735544571,-0.6688461498572276,0.9815384590855012,0.7702286223559304,0.2679234718472663,1.393966074477029,28,True
2000-06-12,2000-06-18,0.04329670429905202,-1.397307691665796,0.9388461594398205,-0.3805219768367421,-0.9646153882719003,0.39038461833619154,0.7301977269914481,0.2303859017432877,1.5459954452989255,28,True
2000-06-19,2000-06-25,0.31677197720497274,-0.9723076980847579,1.0553846107079432,-0.2967032961404094,-1.0888461562303395,0.8253846177831292,0.7809155044004077,0.28040228859838573,1.3259539400078655,28,True
2000-06-26,2000-07-02,0.36467032902618196,-0.6919230764301924,1.1453846234541674,-0.21498626304002336,-0.998846152654061,0.7792307688639715,0.6828294144086039,0.09859141086876527,1.147360562695375,28,True
2000-07-03,2000-07-09,0.501579669693096,-0.5226923061104921,1.1426923137444716,0.00684065980693468,-0.9915384535606091,1.0715384552111993,0.769638638353224,0.3743943860908185,1.3497617545281513,28,True
2000-07-10,2000-07-16,0.3690796694436858,-0.3234615388971109,0.9834615370401969,0.39700549410318364,-0.5723076954913827,1.573461537177746,0.7363971144382476,0.2011185430730211,1.5785106909994389,28,True
2000-07-17,2000-07-23,0.09818681465349273,-0.7049999944865704,0.8396153879853395,-0.3148214277366156,-0.9811538389095893,0.6123076883646158,0.6733983165225867,0.1642037470654498,1.0506724411946753,28,True
2000-07-24,2000-07-30,0.4681730772941731,-0.11192307735864933,1.454230764737496,-0.030782966677529316,-1.225769219490198,1.6680769186753492,0.9700335311698671,0.3537558471019135,1.6718275574540808,28,True
2000-07-31,2000-08-06,0.2631593412095374,-1.1169230823333447,1.7169230855428255,0.019354395857490186,-0.758076924400834,0.9588461564137385,0.8484018781964957,0.2133093694829705,1.7373122563830057,28,True
2000-08-07,2000-08-13,0.4875549445373958,-1.0,1.396538454752702,-0.024395604433676037,-0.9911538431277642,1.0007692197194467,0.8863294840179269,0.05699708711703896,1.4259094447876512,28,True
2000-08-14,2000-08-20,0.7537637369062464,-0.22230769106401846,1.5092307784093113,-0.10413461532904307,-0.9907692326949193,1.1942307582268348,0.9454438894238321,0.19180318648313988,1.7052768890395975,28,True
2000-08-21,2000-08-27,0.32423076890716024,-0.7538461545482278,1.1907692276514494,-0.12842032853462787,-1.0869230650938475,1.1946153847070842,0.8286315326420268,0.37721437077524467,1.548373066136119,28,True
2000-08-28,2000-09-03,0.24059065788022274,-1.2034615478836572,1.3703846266636481,-0.5517857140160402,-1.088461545224373,0.7442307707208854,0.9496718854822472,0.42443035033096677,1.6226731749390444,28,True
2000-09-04,2000-09-10,-0.07594780382894717,-1.6511538475751877,1.1707692260925586,-0.5497802225182058,-1.6876923384574742,0.6561538383651239,0.9064060886024473,0.16134145057099725,2.361062146079684,28,True
2000-09-11,2000-09-17,0.2590659341984684,-0.46038461347612053,1.1246153735197508,-0.13953296835585446,-1.3103846265719488,1.6299999895004125,0.9107474841389616,0.1780665368216923,1.9502427338239865,28,True
2000-09-18,2000-09-24,0.009450550260186038,-1.0103846077735608,0.7357692265739808,0.00410714109970646,-0.7161538486297314,1.190769225358963,0.601660712909703,0.04851949953550851,1.2665531136297878,28,True
2000-09-25,2000-10-01,0.3290109890257264,-1.4184615351259708,1.1726923191633363,-0.1992032971990469,-0.9911538431277642,1.3084615309937642,0.7784941957815048,0.0733809485277464,1.655226077002112,28,True
2000-10-02,2000-10-08,0.1803159330060685,-0.8430769244352212,0.9011538510139172,-0.11927197625154405,-1.2553846136881754,1.1300000072671816,0.761314852650771,0.04628986155541469,1.4731695570929093,28,True
2000-10-09,2000-10-15,0.3344230750872457,-0.9403846218035772,1.4657692152720232,-0.16155219657837852,-1.1530769143540125,0.6992307677865028,0.7538553775667222,0.13678093489917734,1.4720437075053114,28,True
2000-10-16,2000-10-22,0.287706044947749,-1.218461537375473,1.1115384663526828,0.03708791267638515,-0.9838461559265852,1.2915384648367763,0.7660436399152845,0.14964454383613057,1.479322175072154,28,True
2000-10-23,2000-10-29,-0.32888736044681005,-1.6015384363440366,0.3799999996733207,-0.27458791314255815,-0.9492307717983539,0.49615384444880944,0.6353979068962216,0.047301437665187906,1.8162002856045825,28,True
2000-10-30,2000-11-05,-0.20568681242978099,-1.3030769165891867,1.253461545619827,-0.4317582409501403,-1.3999999944980328,0.9526923081049552,0.9253220551982073,0.05949615980212335,1.4636931902379944,28,True
2000-11-06,2000-11-12,-0.3799725257980913,-1.5188461450430064,1.318461543092361,-0.8143818689801904,-1.7607692227913783,0.07500000154742828,1.1887516402059393,0.013760425256200883,1.9695026785156786,28,True
2000-11-13,2000-11-19,-0.0385851645918952,-1.0849999945897322,0.8234615440552051,-0.6551098912406795,-2.0638461525623617,0.868846155058306,1.0285091185751603,0.31707916518017426,2.2012225310678923,28,True
2000-11-20,2000-11-26,-0.21875000060894165,-1.1150000060980136,1.0215384639226472,-0.5946016464878774,-1.7492307550632036,0.8134615398370303,0.9928875313306254,0.08976300026631004,1.8127781431255612,28,True
2000-11-27,2000-12-03,-0.007912088408145107,-0.9342307723485507,1.1292307663422365,-0.21098901065588407,-0.926923078413193,0.7526923054112837,0.6482340896569773,0.016641004362375294,1.2053844870007195,28,True
2000-12-04,2000-12-10,0.17998626239464752,-1.1423076935685599,1.3342307679928267,-0.17627747201841776,-1.385769213621433,1.2988461485275855,0.8196051620826641,0.08150398360674262,1.4864283803403515,28,True
2000-12-11,2000-12-17,-0.5353983523283194,-1.1980769210136855,0.938461534678936,-1.075384614408364,-2.218461527274205,0.16307692530636603,1.3655457000176878,0.6620012926788832,2.314885732462553,28,True
2000-12-18,2000-12-24,-0.24092032876285302,-1.159999991982029,1.0334615517550936,-0.0424725269274479,-0.6846153776233013,1.0453846179522002,0.7352927027556561,0.05565106693226283,1.292923908523481,28,True
2000-12-25,2000-12-31,-0.06747252672941392,-1.3276923012274962,1.0399999973865657,-0.4570604409858748,-1.637692324244059,1.0476923040472543,0.901762484121669,0.13449720090374653,1.641460119931282,28,True
2001-01-01,2001-01-07,-0.25857142902204544,-1.4873077067045064,0.9638461516453669,-0.03789834982132191,-1.198846147610591,0.9488461567805364,0.7398152791444801,0.08343227988312177,1.4878250124834116,28,True
2001-01-08,2001-01-14,-0.6246153846956216,-1.4503846254486303,0.1723076873100721,-0.04149725099585459,-2.091538438430199,1.1088461532042577,0.9981972272765142,0.03715472221575242,2.1778174071276912,28,True
2001-01-15,2001-01-21,0.21398351555127282,-1.236153849042379,1.4734615339682653,0.2886538456275977,-0.5703846186112899,0.9146153858074775,0.7344074135663847,0.09598138249521385,1.537534571118709,28,True
2001-01-22,2001-01-28,0.06432692418233134,-1.4657692267344549,1.125384617310304,0.21877747292343816,-0.31576922865441215,0.9384615404101518,0.6488820855102609,0.10887944261757558,1.4993964225003087,28,True
2001-01-29,2001-02-04,-0.7765521962927389,-1.5815384571368878,0.15000000596046448,0.1650549453110076,-0.846153851885062,1.0292307700102146,0.9733457882811978,0.20001220438754638,1.6377472213638544,28,True
2001-02-05,2001-02-11,0.172870878455137,-1.1665384563115926,1.3034615301742003,-0.20462912029924465,-1.2073076894650092,0.5461538451222273,0.7715614904831084,0.14349453520140656,1.4039281789993006,28,True
2001-02-12,2001-02-18,-0.29152472437216115,-0.9749999928932923,0.5465384592803625,0.16445054964336392,-0.7246153824604474,0.8234615348852597,0.5466873839896885,0.014620441840359736,1.110774622934039,28,True
2001-02-19,2001-02-25,-0.6608791199876097,-1.4323076926744902,0.43923076428472996,0.08879120773021747,-1.3400000150387104,0.9034615353896067,0.8850244125836085,0.16216453571914405,1.6182729337272057,28,True
2001-02-26,2001-03-04,-0.2618818684701122,-1.2003846168518066,0.9300000002750983,0.2973076931154867,-0.6057692352825632,1.3611538387261903,0.7403159897624138,0.08420354129763558,1.3612638718874268,28,True
2001-03-05,2001-03-11,0.26366758198927637,-1.3511538418153157,1.1169230836228683,0.12509615400775367,-0.3646153835579753,1.0669230692661726,0.6657353210904222,0.13863664478046897,1.376747836500829,28,True
2001-03-12,2001-03-18,-0.24015109907006743,-1.0984615348995879,0.7084615408227994,-0.023626374039839915,-1.4119230646353502,1.318461537361145,0.7159717307946206,0.18334902072348808,1.7888947660785521,28,True
2001-03-19,2001-03-25,0.1226648339889125,-1.1200000024758852,1.0961538524581835,-0.17406593352955366,-1.296538463005653,1.229615378838319,0.7777594334359146,0.15227660786388225,1.4091273149104249,28,True
2001-03-26,2001-04-01,0.17365384561132519,-1.103846162557602,1.2080769195006444,0.11806318677122614,-0.5803846174564499,0.8653846070743524,0.6688232419674677,0.1593719177935449,1.2144083798995773,28,True
2001-04-02,2001-04-08,-0.03462912102618798,-1.0130769174832563,1.1469230777942216,0.18204670339556678,-0.5338461553104795,1.189615391767942,0.637219615781748,0.1475520169553103,1.2163172004150378,28,True
2001-04-09,2001-04-15,0.29736263774192107,-0.9573076820144286,1.1484615375789313,-0.06975274795031808,-1.06884614779399,0.7638461532501074,0.7145634455505503,0.02474126430831485,1.1982801395202147,28,True
2001-04-16,2001-04-22,0.020714286244013808,-1.016538450351128,1.0757692284308946,-0.4701785706674455,-1.239615384202737,0.7776923105120659,0.8329176299926573,0.243244828455706,1.4653701213138188,28,True
2001-04-23,2001-04-29,-0.19745879004207942,-1.7761538413424904,1.033461536352451,0.04601648387724309,-1.987692301089947,1.1007692244333716,0.8212770238129395,0.029485235276093386,2.1287196761284912,28,True
2001-04-30,2001-05-06,0.33744505495805255,-0.9499999915178006,1.2261538413854747,0.09728021991111666,-0.6357692293822765,0.9007692255366307,0.673373589671767,0.11201820026039724,1.2391839697963574,28,True
2001-05-07,2001-05-13,-0.13376373685845225,-0.9084615455223963,0.6557692352395791,0.04681318690283941,-1.184230760886119,0.7973076867369505,0.6287345066949553,0.14483821014521245,1.1847825097750884,28,True
2001-05-14,2001-05-20,0.2207005488184782,-0.37615384670117724,0.9000000008023702,0.2279670330245498,-0.7161538451910019,1.261923076155094,0.6731180411842538,0.14713033952366728,1.3096637854516062,28,True
2001-05-21,2001-05-27,0.10109890166895238,-1.147307686221141,1.2407692458767157,-0.44197802180884876,-0.9973076971677634,0.4480769235927325,0.7742691740599322,0.006847881556279487,1.2736856707933766,28,True
2001-05-28,2001-06-03,0.19614010885521607,-0.9896153899339529,1.1746153831481934,0.005521977583847045,-0.8276923115436847,1.5030769327512155,0.8603842188938087,0.14488364582053434,1.6266617861842279,28,True
2001-06-04,2001-06-10,0.2642582428467634,-0.622307694875277,1.07192308226457,-0.30359890081428487,-1.033846146785296,0.5038461512527787,0.7011803815875907,0.17717749545161443,1.2953746895409621,28,True
2001-06-11,2001-06-17,0.2640934064242334,-0.8473076866223261,1.4823076862555284,-0.48483516504363783,-1.1053846143186092,0.03269230710485807,0.7852663333287403,0.09178860410953579,1.4824226472678346,28,True
2001-06-18,2001-06-24,0.16752747323742687,-0.7546153826495776,0.9215384618594096,0.4535439549152135,-0.8830769176666553,1.5092307673050807,0.8366510716488575,0.057080085147185315,1.5228321463658958,28,True
2001-06-25,2001-07-01,0.4528021986754918,-1.226538462134508,1.3815384587416282,-0.2028296690710544,-1.0042307606110206,0.7519230762353311,0.8814830277689956,0.19285498962818148,1.3921946905105975,28,True
2001-07-02,2001-07-08,0.2825961535115941,-0.6226923074573278,1.1153846145965731,0.054024724123467295,-0.9173076932246869,1.0419230724756534,0.6218003531501937,0.16324600788290353,1.1329707114488827,28,True
2001-07-09,2001-07-15,0.3149999991151412,-0.6484615393699362,1.3173076854302332,-0.3258928563727251,-1.2980769184919505,0.7365384644900377,0.8079245244946899,0.19892313477754406,1.349043598145425,28,True
2001-07-16,2001-07-22,0.4356730754441162,-0.396538461630161,1.2565384513626878,-0.36414835146618085,-1.0542307725319495,0.5642307618489633,0.7457003351917917,0.1283031005103814,1.377405253500074,28,True
2001-07-23,2001-07-29,0.23733516325815937,-0.7846153836983901,0.8949999875890521,0.3068818667734677,-0.6000000007020739,1.7680769150073712,0.6763797244454517,0.017784041888539118,1.805748742241203,28,True
2001-07-30,2001-08-05,0.4117445046399403,-0.4242307725720681,1.3073076978325844,-0.2632967036212334,-1.3326923159452586,1.0434615299678767,0.8796863372536051,0.18877250829253175,1.5174142030684292,28,True
2001-08-06,2001-08-12,0.7399862640291698,-0.031153850114116304,1.5111538446866548,-0.2761675826616708,-1.1323076945084791,1.2357692242814944,1.0104271021414117,0.08636735513307438,1.5571880504331646,28,True
2001-08-13,2001-08-19,0.31907966982696084,-0.8330769213632896,1.322692307142111,-0.33385988960687357,-1.3396153839734883,0.4780769255012274,0.8028313432099999,0.11134599100679067,1.3551063295695402,28,True
2001-08-20,2001-08-26,0.5098489019456882,-0.7938461544422003,1.4449999997249017,-0.11870879072511753,-1.123461542221216,1.3619230813705003,1.0293472098776302,0.1907866687024635,1.9138508353854304,28,True
2001-08-27,2001-09-02,0.09734890112080252,-1.0819230773127997,0.9615384638309479,0.07975274827433647,-1.0826923044828267,1.2219230899443994,0.795097977793324,0.23237964445141038,1.4834104805452137,28,True
2001-09-03,2001-09-09,0.02031593510348884,-1.3249999883656318,1.156923078573667,-0.13071428541513672,-1.2196153792051168,0.9357692312735778,0.7395696070976955,0.24225304645386156,1.8008571965490672,28,True
2001-09-10,2001-09-16,0.008365385157598593,-1.0903846185940962,1.1565384624096064,-0.24182692302677494,-0.925769224189795,0.8296153956594375,0.7422085068485254,0.4009061494971792,1.3444915056606972,28,True
2001-09-17,2001-09-23,0.03626373480841682,-0.7715384669315356,0.9526923081049552,-0.1981318687385583,-1.0023076855219328,1.062307686258394,0.7142822278336153,0.1688251259593472,1.302605713605934,28,True
2001-09-24,2001-09-30,0.05105769232294144,-1.2019230711918611,1.0165384641060462,-0.255206042478516,-1.1673076932246869,0.8357692391683276,0.7943498587517583,0.3621570023789139,1.2586074008089025,28,True
2001-10-01,2001-10-07,0.11541208784239222,-0.9984615425077769,1.1599999964237213,-0.12296703392332728,-1.4407692422660499,0.9180769289915378,0.8658089073522024,0.04656864256049284,1.75292368953326,28,True
2001-10-08,2001-10-14,0.20146977986147688,-1.4315384624955745,1.165000002258099,-0.1926098905892654,-1.1565384722959537,0.6499999973636407,0.8413799809926762,0.039277875389773426,1.5592695216424697,28,True
2001-10-15,2001-10-21,-0.14686813070643487,-0.8761538413281624,1.0723077022972016,-0.20846153879640522,-1.1626923095721464,0.7999999955869638,0.6559534325311479,0.24991862479090196,1.3283119261127325,28,True
2001-10-22,2001-10-28,0.0524175830855761,-1.5873076858428807,1.1923076808452606,-0.03663461549453192,-0.8126923046433009,0.9088461521583108,0.6914574060639653,0.06509551686206193,1.604609201737151,28,True
2001-10-29,2001-11-04,-0.21755494388168328,-1.3415384567700899,0.7680769241773165,-0.20589285721531608,-1.0415384608965654,1.1165384595783858,0.7656424840995185,0.29939905368486214,1.439210464729367,28,True
2001-11-05,2001-11-11,0.05072802161429447,-1.3049999991288552,1.203076924269016,-0.28163461501270043,-1.144615375651763,0.5592307664024142,0.8547829230111942,0.2397252500431269,1.3354308085481879,28,True
2001-11-12,2001-11-18,0.08550824151773538,-1.2492307768418238,1.1788461391742413,-0.3844368131575431,-1.2500000045849726,1.0019230785278173,0.8413416368689907,0.09863565758918387,1.4571672349997367,28,True
2001-11-19,2001-11-25,0.05561813213197248,-1.1284615374528444,1.0257692314111269,-0.12905219727154862,-1.6907692230664766,0.7411538429844838,0.7388481520097328,0.09683527422810076,1.7126183641087716,28,True
2001-11-26,2001-12-02,-0.4257417571843489,-1.7884615338765657,0.7115384535147593,-0.45219780260103415,-2.213461559552413,0.5899999940481323,0.994070507631932,0.07642627999931527,2.355431266050721,28,True
2001-12-03,2001-12-09,0.02565934058473252,-1.1746153831481934,0.8796153913896817,0.22571428653344022,-1.2692307634995534,0.920769235262504,0.7120100228816486,0.08614869226628308,1.4924936458606024,28,True
2001-12-10,2001-12-16,-0.06476648196649666,-1.244230765562791,0.9784615356475115,-0.3991346156894956,-1.6330769268366008,0.5946153855094543,0.7995077774883131,0.03637615919074294,1.638031592692674,28,True
2001-12-17,2001-12-23,-0.20513736174677263,-1.0288461515536675,0.5673076905883275,-0.38931318655978525,-1.5046153893837562,0.3303846175280901,0.6734557909117939,0.05130976995269975,1.5206141749943467,28,True
2001-12-24,2001-12-30,-0.05809066035518689,-1.0742307672133813,1.0280769272492483,-0.12653846206184435,-1.102692301456745,1.0788461491465569,0.8010538179438278,0.20050417335132525,1.4902520531341705,28,True
2001-12-31,2002-01-06,-0.7807554922445299,-1.4707692219660833,0.021923074928613808,-0.714574175825404,-2.1746153785632205,0.41846153885126114,1.2486786871833633,0.1908785365815382,2.2017519846585,28,True
2002-01-07,2002-01-13,-0.36530219800360914,-1.1265384669487293,0.7626923116353842,-0.2618131862088506,-1.8119230820582464,1.1023076887314136,0.8980566246692304,0.15118711349173442,1.8167472529897426,28,True
2002-01-14,2002-01-20,-0.3284615393482394,-1.1511538518735995,0.5061538374194732,-0.08675824132604668,-1.4415384553945982,1.2661538422107697,0.8582576394991135,0.2788726746561459,1.5642428693333592,28,True
2002-01-21,2002-01-27,-0.08561813179403543,-0.8961538374423981,0.7507692254506625,-0.43695055003595223,-1.0384615431897914,0.506153845299895,0.6873997768757845,0.1398488199274153,1.1398220160192214,28,True
2002-01-28,2002-02-03,0.2273488997016102,-0.6442307775410322,0.8134615329595712,0.20634615300018547,-0.548076924509727,0.8799999976673951,0.6114058454102179,0.22399346985346572,0.9855959663341278,28,True
2002-02-04,2002-02-10,-0.39420329755080025,-1.2450000116458306,0.4561538381788593,-0.39114011012294053,-1.5226923066836138,0.24115384585009172,0.7329817837840371,0.15118662639933617,1.9668799886702755,28,True
2002-02-11,2002-02-17,-0.6088873624115936,-1.5992307662963867,0.8292307697523099,-0.06778846137164223,-1.41538461125814,0.764615379847013,0.8667431841560029,0.2796323163714249,1.9409023438784883,28,True
2002-02-18,2002-02-24,0.0421428581505277,-0.5861538460908028,1.0096153904898808,0.35354395597855875,-0.6142307729102098,1.4092307732655451,0.6835386509233462,0.12771315936713726,1.4127201129573739,28,True
2002-02-25,2002-03-03,-0.07032967057427043,-1.2919230690369239,0.859615377508677,-0.09983516294396597,-1.0757692232728004,1.2230769235354204,0.830534711365089,0.12289649855484405,1.6640921368243102,28,True
2002-03-04,2002-03-10,-0.3610302191304432,-1.443076920050841,0.8496153836066906,-0.056153846252197916,-1.3019230778400714,0.4257692274136039,0.7640192988582895,0.1066612729070971,1.8080551671328706,28,True
2002-03-11,2002-03-17,-0.3857967025078424,-1.4903846142383723,0.7865384696767881,-0.19526098985583165,-0.9984615399287298,0.4946153797925665,0.8430974549721186,0.20490183937973158,1.490911022401992,28,True
2002-03-18,2002-03-24,0.06178571331662709,-1.2634615427456224,0.8200000000114624,-0.09706043836322951,-1.1015384529645627,0.6853846163990406,0.6477645971611953,0.12131063987608322,1.4388587011350082,28,True
2002-03-25,2002-03-31,0.050233516496718755,-0.9165384534459847,1.4926923146614661,0.06795329672212784,-0.5515384628222539,0.670000000928457,0.6378159377689289,0.21489573451536634,1.4935294929085916,28,True
2002-04-01,2002-04-07,0.2530219774248058,-0.9857692397557772,1.5057692183898046,-0.09862637349435098,-0.9476923075719521,0.5653846182932074,0.7444602754418594,0.2811359551369454,1.5140842113925308,28,True
2002-04-08,2002-04-14,-0.14184065935314522,-1.0169230768313775,1.0742307683596244,-0.261854395462241,-1.5773076930871377,0.707307682874111,0.7297984127805661,0.18531358330289316,1.809566827506856,28,True
