date,temperature_c_mean,temperature_c_min,temperature_c_max,dewpoint_c_mean,dewpoint_c_min,dewpoint_c_max,relative_humidity_pct_mean,relative_humidity_pct_min,relative_humidity_pct_max,specific_humidity_kgkg_mean,specific_humidity_kgkg_min,specific_humidity_kgkg_max,observations_6hourly,complete_day
2000-01-13,28.07326953594503,24.164307579627405,34.74050058218154,17.82807781512922,16.707691838191124,19.54807668832632,57.17211547264686,34.36153852022611,75.95384641794058,0.013007990433834493,0.012057769255569348,0.014436538510311108,4,True
2000-01-14,27.289220135028557,24.434230863131006,33.66626774714547,17.57115208552436,16.976537616436303,18.492689631535484,58.35576930412879,39.434615501990685,70.16538414588341,0.012840865430637049,0.012466115339730795,0.013590846174898056,4,True
2000-01-15,27.363644291804405,22.511729079026452,35.56388596754812,16.90221205491288,14.979999014047507,17.673844322791467,57.029807732655456,29.088461435758152,73.74615419827975,0.012329480754068265,0.010809499985323502,0.012961807660758495,4,True
2000-01-16,27.727818474402824,23.34454204852767,35.34342228816109,16.125000058687675,14.063846059945945,17.76576913686904,52.49230753458463,27.773076937748836,71.24230736952562,0.011715076917495865,0.010184307654316608,0.012980807680063523,4,True
2000-01-17,27.513241753211403,22.99246661846456,35.41342256986178,16.051152214637185,14.153844745342553,18.076922842172507,53.37019223433275,27.784615296583908,74.47692313561073,0.011659134600239877,0.010219846171541857,0.013160230735173592,4,True
2000-01-18,25.116394981971183,23.084191894531273,27.962115713266257,18.716442166841972,15.185767305814352,22.121154550405663,69.57307716516348,55.68461594214806,85.10384677006648,0.013945346142953405,0.010938038404744405,0.01710788457869337,4,True
2000-01-19,24.39959605290342,22.631962468073937,27.69946030836843,22.37807675875152,22.094228656475366,22.719229830228414,90.01153857891376,75.44230827918419,98.71923094529372,0.01713664419590854,0.016958769124287825,0.017502653914002273,4,True
2000-01-20,23.154816906268806,22.00176861102767,25.379613788311303,22.58432716956507,21.950385225736227,23.458460646409264,96.90000005868765,89.49230751624474,99.77692325298602,0.017317019116420012,0.01661873060780076,0.018312615270798024,4,True
2000-01-21,23.634759814922646,21.468732158954367,28.797729257436913,21.79230651855471,21.249999765249413,22.573076453575766,91.0548079930819,70.45000061622032,98.9038470341609,0.016550144207520552,0.015943538361730483,0.017450884665147617,4,True
2000-01-22,23.28713466937728,21.769424203725976,25.30153573843154,22.106731473482597,21.0769240159255,23.33846083420974,93.68076948019174,89.65769224900465,96.73461532592773,0.01691139424040627,0.015843423047604468,0.018187230775276057,4,True
2000-01-23,23.26212404691259,21.576652878981406,26.829924128605796,22.07875037560099,21.469231003981406,22.58153803898739,94.07019255711482,78.78076905470628,99.53846124502329,0.016796740371948823,0.01615400003412595,0.017368346022871826,4,True
2000-01-24,23.757153496375466,20.917307692307702,29.71884601299581,21.760673875075156,20.511542452298727,23.903847092848594,90.41826919408945,73.8346148270827,97.84615384615384,0.016580211616551075,0.015255884518130468,0.018984731000203352,4,True
2000-01-25,25.665453162560127,23.22669255183297,31.450885244516257,22.408748685396674,21.838845825195335,22.859229219876852,84.85192309893095,57.96538440997784,95.96538485013522,0.017186297990310077,0.0166448844740024,0.017681423037384566,4,True
2000-01-26,25.99058773334211,23.011076472355796,32.68500319260818,21.362307974008445,20.76846524752108,21.931152108999413,78.50288475476779,50.11153822678786,90.15769224900465,0.016112375001494702,0.01555157689234385,0.01671526924921916,4,True
2000-01-27,24.344231884296136,22.51080885667068,27.211770629882835,22.626538555438742,21.625002112755453,24.26576913686904,90.89711486376248,82.05384533221905,98.77692237267128,0.0174065865486717,0.016399115395660583,0.019188230785612877,4,True
2000-01-28,24.416951751709007,22.495655705378624,28.790113947941734,22.880961550199103,22.219229830228414,23.569231238732016,92.44326903269841,74.46538440997784,99.46538485013522,0.01766572115369714,0.01691376926520696,0.018464615353598043,4,True
2000-01-29,24.4578074528621,22.64819195087142,29.13411395733175,22.62788866483251,22.08077275202828,23.880774630033102,90.7653847841116,74.7730770111084,96.63461597149188,0.017428432618124552,0.016768692132945243,0.018893769190001946,4,True
2000-01-30,24.87298971322869,23.09869126539968,27.968153498722984,23.009616030179572,22.546155254657492,23.696155019906882,90.33461552399855,78.44230754558856,97.59615384615384,0.017815048054147225,0.01728334607413182,0.01861734609477795,4,True
2000-01-31,24.835547579251823,23.068923715444726,28.315806227463952,21.836152648925804,20.829228093073937,23.007690194936913,85.03653830748338,65.44230725215031,93.66153834416316,0.016568634632186822,0.015572538420271415,0.017821961655639686,4,True
2000-02-01,22.980451495830863,21.50657865084139,25.211076941857016,21.66153810941259,21.094229830228414,22.73077134352468,93.01153857891376,86.70769324669472,99.21923035841722,0.01634130763928764,0.015781423041167166,0.017477692248156436,4,True
2000-02-02,22.985537367600685,21.54819171612081,25.789807598407492,22.257499753511894,21.416152719350976,23.325381704477195,96.08653882833627,86.72307733389047,99.75384697547325,0.01696575966735299,0.016071653924882412,0.01817361548399696,4,True
2000-02-03,21.901809164193978,20.596962327223594,23.01154127854568,21.556442025991615,20.56192227877108,22.278460928110007,98.09807733389047,95.6038463299091,99.8500008216271,0.01626450956190148,0.01525230766632236,0.01701742299617483,4,True
2000-02-04,22.985451096754815,21.220304987980796,27.62665358323318,21.477883617694587,20.989613224909874,22.36230210524343,92.38076910605798,73.81153825613168,98.79615372877855,0.01618975941808178,0.015667461288663056,0.017168192013811607,4,True
2000-02-05,23.890200746976433,21.783002178485617,29.508228947566124,22.050865818904015,21.59769005408657,22.750000939002405,91.307692527771,68.60769213162936,99.26153887235202,0.01677342306356877,0.016254269159757175,0.01756892303148141,4,True
2000-02-06,23.27359718909632,22.064000995342553,25.23973294771639,22.715095578707206,21.88769273024343,23.794996760441734,96.96442325298602,92.22307792076698,99.43461550199069,0.01742792303244082,0.016520730936183378,0.01857230754999014,4,True
2000-02-07,23.2927311237042,21.844498619666467,27.145038076547507,22.080096083420983,21.778077110877405,22.58461561936599,93.8326926598182,76.63461538461539,99.76153887235202,0.016751874972564668,0.016404961594022237,0.017281115270004824,4,True
2000-02-08,23.768077615591224,22.00869023249703,28.203271484375023,22.47932704045226,21.885382784329977,23.63076993502108,93.48653833682721,77.1730767763578,99.34615384615384,0.017185105816819347,0.0165292308307611,0.01847076924661031,4,True
2000-02-09,24.689201413668144,22.469115976186913,29.630651385967553,22.42903906015252,22.15961491511422,22.698077627328757,89.02307690106906,64.96153890169583,98.30384591909555,0.017161596190327637,0.016864576985916264,0.017432538505930167,4,True
2000-02-10,26.33189368614785,22.980651620718163,34.56730745755709,20.50653668917144,17.58845966045675,21.667690335787256,75.44615408090445,36.411538931039665,90.25,0.015343672998894293,0.012746999935748486,0.016360384412109852,4,True
2000-02-11,26.713165048452566,23.686270845853414,33.603386277418906,18.560865314190224,17.911537522536094,19.25884751539968,63.547115325927734,40.54230748690092,76.2500005868765,0.013531855773180723,0.012992423135214128,0.014081884641200304,4,True
2000-02-12,27.101509152925956,23.69503995455233,34.94915161132815,18.6583648681641,17.011537757286703,19.47846257136422,63.15576920142541,34.2461539048415,76.96153875497671,0.013617644167075364,0.012246038334874006,0.01427984620945958,4,True
2000-02-13,27.62986614520736,24.165538846529444,35.03330735426687,17.67990382267881,15.826916973407492,18.41154104379507,57.43557731921857,31.630769582895134,70.23461576608511,0.012855240394576238,0.01137673081113742,0.013499884651257442,4,True
2000-02-14,27.27697055523214,23.821501277043296,34.83061312161959,17.433461468036384,16.357695124699546,19.20730684720553,57.64038439897391,33.280768834627594,75.61153808006874,0.012640105793252587,0.011816461498920735,0.014076500056454768,4,True
2000-02-15,26.229354917086113,22.49057335486782,31.103076406625632,18.443941615178048,17.856535456730796,19.196152672400842,64.58749991196852,48.22307674701397,82.21153846153847,0.013498355768835889,0.013014153828128027,0.014114307776953165,4,True
2000-02-16,24.292682706392753,21.92773179274343,28.861999276968163,20.577114750788795,20.161536348783102,21.534613741361227,81.37500003667978,65.87692260742188,90.84615384615384,0.015341086581779214,0.014934846200048923,0.016316884662956,4,True
2000-02-17,23.24180667583761,22.192154869666467,25.40046081542971,22.760674461951652,22.05807823768032,24.353845214843773,97.23846200796274,93.79615431565504,99.52307745126578,0.01747596152843191,0.01671073055611207,0.019195115480285425,4,True
2000-02-18,22.865288719764166,21.48238408015328,25.82249661959139,21.819039036677452,21.28846130371096,22.407693481445335,94.6346157514132,80.08461556067833,99.80000099769005,0.016509692381637603,0.015956384631303642,0.017162000079854176,4,True
2000-02-19,23.642556762695335,21.74303706242489,28.68084575946517,21.780095085730935,21.383461350661094,22.63076876126803,90.78653867428119,71.38076943617601,98.10769213162936,0.01646649025273151,0.01604107692121313,0.017374038302267972,4,True
2000-02-20,22.89924011230471,21.62392343374404,25.090848247821555,22.117596318171593,21.494999577448937,22.669229125976585,95.87788486480713,87.18076999370868,99.30384591909555,0.016827778747448556,0.016153576783835888,0.01739234599069907,4,True
2000-02-21,23.368317882831306,21.68465341421279,27.219384765625023,21.101153799203757,20.815386023888266,21.37692354642428,88.17788450534528,70.45769221966083,95.75769277719351,0.015806759635989483,0.015495615330739664,0.016118269234609146,4,True
2000-02-22,24.874415236253043,22.515347759540305,30.39761563814608,21.77009705763598,21.291925048828148,22.98077016977163,84.7923081104572,67.05769304128793,92.95000017606296,0.016536432658680357,0.015982346107753422,0.01789761524504194,4,True
2000-02-23,24.496501100980353,22.750653545673117,28.29922814002407,23.5322113623986,22.576151686448327,25.084614445613,94.87115383148193,83.0999996478741,99.62307709913988,0.018395163477040254,0.0173058076045261,0.020196692373317022,4,True
2000-02-24,24.132337188720726,22.539921452448937,26.95577157827529,23.52451946551986,22.50961514986483,24.938462242713342,96.7951926451463,89.00769277719351,99.90384644728441,0.01839634613133967,0.017248576650252707,0.02000342309474945,4,True
2000-02-25,23.243316709078286,22.67849825345553,24.21365450345553,23.080672396146355,22.65115450345553,23.688458721454367,99.13557727520282,97.23461591280423,99.92692360511192,0.0178674806912358,0.017397615413826246,0.018562269110519152,4,True
2000-02-26,22.688548806997474,21.640387667142477,24.596729924128624,22.390673182560874,21.580768057016257,23.730767822265648,98.45480772165152,95.1538452735314,99.83076946551984,0.01715190376405819,0.016295115355975352,0.01859315377301895,4,True
2000-02-27,22.854924187293435,21.490346820537866,25.819193678635827,22.053652895413947,21.417692683293296,22.911536348783102,95.70865411024826,84.3576918381911,99.6538470341609,0.016748365364037454,0.016099846062178794,0.017621384647030097,4,True
2000-02-28,23.635163585956292,21.828884183443506,27.812578406700766,22.713077310415443,21.64615314190206,25.41538625863882,94.91730814713698,87.02307686438927,99.13846236008864,0.01754266343330248,0.016383384605153248,0.020561769174841735,4,True
2000-02-29,24.260251030555168,22.783925922100366,27.489346782977805,23.23490383441633,22.646154315655053,23.611536818284264,94.76634641794058,80.1115385202261,99.86538432194637,0.01801300013008026,0.01734896147480378,0.018426384705190476,4,True
2000-03-01,22.50200013380787,21.38761761005111,23.58261554424581,22.106152519812966,21.10653780423678,23.123843618539695,97.77884608048659,96.8499996478741,98.5384618318998,0.016837442275853112,0.015804038490526952,0.017913653801840086,4,True
2000-03-02,22.2977028479943,20.286309814453148,27.07638643704928,21.0527890132024,20.142310274564352,22.34230722280654,93.67019290190477,75.80384635925293,99.78076964158278,0.015761326953697093,0.014886923098506836,0.017087076826450918,4,True
2000-03-03,23.492720442551857,21.948960289588342,27.07095665564907,22.81019363403324,21.92692425067611,24.546155254657492,96.42019249842717,86.64615396352914,99.86538490882286,0.017589451951118044,0.0166415384469124,0.019524730956898287,4,True
2000-03-04,23.87774077195388,22.858652907151452,25.693615018404444,23.601922607421898,22.78846012995797,24.907692307692344,98.48461561936598,95.38076928945688,99.9538465646597,0.018476653853073143,0.017535730730742216,0.01999696150708657,4,True
2000-03-05,22.636817697378333,21.658884840745202,23.909155977689352,22.34519289456884,21.52307927058297,23.261537757286703,98.54038473275992,96.45769207294171,99.5538462125338,0.017132557722596593,0.01624207692937209,0.018096384663994495,4,True
2000-03-06,22.519269561767587,21.807079373873194,23.425540395883445,22.28317266610955,21.730767822265648,22.73845942570614,98.7394236784715,95.95769295325645,99.86153881366437,0.01699843272889176,0.016426153767567415,0.017460923140438702,4,True
2000-03-07,21.712162956824685,20.878382521409264,23.146921950120202,21.508653259277352,20.84999882624703,22.63461397611178,98.9653850702139,97.03076964158278,99.92692331167368,0.016205153929499477,0.015516346213049613,0.01731376937375619,4,True
2000-03-08,22.549856391319878,21.11746309720553,26.311768517127405,21.25384674072268,20.715385789137656,22.046154080904444,93.00096189058743,77.77692295954778,98.8538463299091,0.015920471194056936,0.015369038563221693,0.01670911557112749,4,True
2000-03-09,23.33280862661512,21.20450040377108,28.330731670673117,21.514424309363747,20.86923311673678,22.48461655836843,90.72596168518066,71.13461538461539,98.98076981764574,0.01623460568057803,0.015570922933805447,0.017241076817019627,4,True
2000-03-10,24.2329515897311,22.233728027343773,28.163617412860617,22.050961186335655,21.299999295748194,23.396154315655053,88.2865382708036,76.11538432194637,94.59230775099535,0.016794692339877095,0.015991423243226912,0.01829534597121752,4,True
2000-03-11,24.277075312687813,21.769729379507226,29.285960036057702,21.337499823937065,20.607692777193506,22.257691368689905,85.13557668832632,63.17307692307692,95.66538414588341,0.01607772118698519,0.015328653801519137,0.016969692427664995,4,True
2000-03-12,23.836789703369163,21.93542339618392,27.634271240234398,21.532691720815833,21.065386023888266,22.29230651855471,87.77980756759644,73.28076890798715,95.3000001173753,0.016225307669418935,0.015717461418647032,0.016996769306178276,4,True
2000-03-13,24.442931894155677,21.618845778245202,30.988614361102805,21.704807340181816,21.19615149864785,22.08076923076925,86.95288445399358,59.74230751624474,97.25769248375526,0.0164396730878462,0.015855538551337443,0.01689396150266895,4,True
2000-03-14,25.134289433405968,22.689348426232016,30.605193857046288,22.99422988891604,22.58461561936599,23.530768526517477,90.22500030811017,66.86153822678786,99.63461685180664,0.017872711589846473,0.017367269270695172,0.018446307844267443,4,True
2000-03-15,25.183721454326957,22.955498093825156,30.765847778320335,22.95192372248725,22.430771813025842,23.746155724158655,89.71826949486366,62.22307733389047,99.66923082791843,0.01777393272361503,0.01730884611606598,0.01868307705108936,4,True
2000-03-16,24.469096315824103,21.780536123422507,29.89253915640029,23.005770228459312,21.753847327599203,24.73846177321218,92.5605770257803,74.28076934814453,99.72307674701398,0.017834701861899633,0.016433692250687342,0.019823615367595967,4,True
2000-03-17,25.52286623441259,23.15323204627407,31.20673170823318,22.846153611403267,21.615386728140038,23.946155019906882,87.93269260113055,57.70000017606295,99.42307809682993,0.017655961528921932,0.016420730783675726,0.018876307715590183,4,True
2000-03-18,24.638403144249565,22.131882652869592,31.349077430138266,22.132691368689933,21.780768526517477,22.773073401817953,88.14903846153847,60.86153852022611,97.8038456256573,0.016877269282793768,0.016449192395577066,0.017590846221607465,4,True
2000-03-19,25.16443258432244,22.66800138033358,30.53334608811599,22.475673147348274,21.23230778620797,23.815383676382226,87.39134616118211,57.91538458604079,98.98846171452449,0.017272634575000174,0.016018499978459798,0.01873846144343798,4,True
2000-03-20,24.592779071514443,23.150882192758445,28.761423903245202,22.28846071683445,21.84615361140328,22.9499967134916,88.13846151645367,71.37692246070274,94.71923065185547,0.017089038451488774,0.01665226914561712,0.017812538533829726,4,True
2000-03-21,24.280384709284874,22.111770395132226,29.60761413574221,22.372114973801857,21.99999741774343,22.73846294696517,90.85384666002713,67.3730778327355,99.54230822049655,0.017147942159611445,0.0167183459808047,0.017573038259377845,4,True
2000-03-22,23.345201697716362,22.687002093975366,24.231153987004234,23.079807633620078,22.53076970027047,23.869230769230796,98.73365394885724,97.63846059945914,99.76538614126352,0.017902625062001437,0.01730903868491833,0.018754423022843324,4,True
2000-03-23,23.18978887704705,21.315692373422507,27.77665569598861,21.79038567176235,21.24230698805593,22.507694889948937,93.31634635191698,74.62307695242075,99.78076934814453,0.016540115394701176,0.01596992312429043,0.01730753843171092,4,True
2000-03-24,24.035316232534583,22.050536874624413,29.54353895920974,22.164422607421912,21.48461655836843,23.861539165790305,90.80288476210374,73.43461550199069,96.7115381681002,0.016994326903771322,0.016183192340227272,0.018930346096077792,4,True
2000-03-25,23.96674176729644,22.736155348557702,26.209731820913476,23.297116264930168,22.603851083608788,24.146155489408102,96.46538470341609,89.11923100398137,99.86153910710262,0.018112499920579676,0.017317615306148164,0.019093000115110323,4,True
2000-03-26,22.66717417790342,20.74277062049282,25.538269981971155,21.460577216515205,20.530768526517477,22.915385084885827,93.81538497484647,77.38846162649301,99.56538508488582,0.016205586555700462,0.015236423135950016,0.01769926929130004,4,True
2000-03-27,23.065221405029334,20.802344454251852,28.13257751464846,21.34327028714695,20.457693011944116,23.369231942983788,90.76634619786189,75.4076925424429,98.01153857891376,0.016096250001842585,0.015172346136890925,0.0182054229797079,4,True
2000-03-28,22.76108556894158,21.460460721529444,24.25373112605172,21.917307398869454,20.93076711801382,22.853845214843773,95.04134618318997,92.01923076923077,97.97692313561073,0.01660603845420365,0.0155676154133219,0.017556538375524375,4,True
2000-03-29,22.22273964515101,21.40399733323318,24.23111407940206,21.65865331796502,21.261537757286703,22.561537287785484,96.9163463299091,90.7576916034405,99.31923176692082,0.016341730701522186,0.01599661550986079,0.01723707664328126,4,True
2000-03-30,22.102451383150566,20.741154362605187,25.139115318885217,21.478847268911508,20.67692190317007,22.90769582895132,96.68173085726224,87.9576926598182,99.78846212533804,0.016187826932694476,0.015332999961593976,0.01767519234607999,4,True
2000-03-31,22.80732644888073,20.77642446664663,27.04788419283358,21.511538931039695,20.603848736102805,22.4346158541166,93.24999992664044,76.24615390484149,99.3884614797739,0.01623439426139857,0.015288615348533941,0.017197307808181413,4,True
2000-04-01,23.1617869450496,21.268381911057702,26.164112736628624,22.455768057016257,21.261536583533655,23.973075045072164,96.09230789771448,88.11153881366437,99.88846177321214,0.017220471125955764,0.015960615307379227,0.018882076972379133,4,True
2000-04-02,22.16584490262548,21.206769268329367,22.907997483473594,21.85000058687652,21.146154315655053,22.607696298452538,98.07980786837064,94.85769242506761,99.80384679941031,0.01648353847066084,0.01576642315978041,0.017290153755591467,4,True
2000-04-03,22.26337468073919,20.725500018780053,25.98111407940206,21.294229712853095,20.403847092848594,22.911536348783102,94.81634616851807,83.6961537874662,99.01923076923077,0.01599504812978781,0.015068846217428263,0.017667153778557595,4,True
2000-04-04,23.731529587965767,22.012576528695945,28.08711688701925,22.62403963529148,21.850002347506006,23.88076993502108,94.37115441835843,78.41923053448016,99.9461543743427,0.01736197113775863,0.01655361529153127,0.018747654027090624,4,True
2000-04-05,23.628452359713066,22.373462148813132,26.27523075984078,23.09903781597434,22.223077392578148,24.523074575570945,97.188461963947,90.58076946551984,99.82692337036133,0.01788235565002721,0.0168687691912055,0.019487999881116245,4,True
2000-04-06,23.547557302621726,22.62134704589846,26.06834270770736,22.884807645357597,22.52692213792068,23.623075984074546,96.49230795640212,86.88461479773888,99.90000093900241,0.017629980772303846,0.01721896152370251,0.018465115402180415,4,True
2000-04-07,22.51519077007589,21.52257807804989,24.27245835524343,22.110576101449837,21.419230299729577,22.88076876126803,97.8288465646597,92.20000017606296,99.93076940683218,0.016842211551892642,0.016138615194134988,0.017675115404507287,4,True
2000-04-08,22.286856196476876,21.083384352463952,25.143462900015038,21.421153787466224,20.734611863356406,22.257694889948937,95.36538454202505,84.53461544330304,99.50384580172025,0.01613996156419699,0.015469730831682682,0.01696784608066082,4,True
2000-04-09,22.835473045936013,20.815423583984398,28.70238882211538,21.045193657508293,20.53076970027047,21.98077134352468,91.215384886815,67.44230783902682,99.68077028714694,0.01575500957775288,0.015205846203920933,0.016748307559352655,4,True
2000-04-10,22.90732785738433,21.837733107346764,25.15349966195913,22.25384409977842,21.5923048753005,23.64230557955233,96.42019279186542,91.56923176692082,98.6038463299091,0.016996134627753727,0.016270076999297507,0.01843507681041956,4,True
2000-04-11,23.18196229201098,21.849768770658102,26.10953909067007,22.20576952420751,21.53461608886721,22.807692072941734,95.00961523789626,82.74615361140324,99.82692307692308,0.01694021159962106,0.016236730887053106,0.01757165388419078,4,True
2000-04-12,23.40884610689605,21.99303823617788,27.350271136944116,22.407693774883583,21.819232412485007,23.68846106896035,94.91153878432054,80.96538455669696,99.76923135610727,0.017147586555578388,0.016500499959175404,0.018552269141834516,4,True
2000-04-13,24.119190861628624,22.256764103816124,28.941152484600366,22.40096230140101,22.100001173753014,22.688462242713342,91.77211570739746,68.1923076923077,99.83076975895808,0.017126153850068267,0.016787384565059956,0.01745376929354209,4,True
2000-04-14,24.940509561392005,22.409732290414695,31.09715130145736,21.852692882831292,21.17615661621096,22.319230064978967,85.47307704045222,55.523076864389274,98.3038456256573,0.016559932622700356,0.015886461541343194,0.017079692190656297,4,True
2000-04-15,24.51163547222434,22.58719200721157,29.388078894982016,22.46846160888674,21.515000328650842,23.66884530874404,89.43173089394202,71.85769257178673,96.62692290086012,0.017202836541960448,0.016164923194222726,0.01853384622014486,4,True
2000-04-16,24.28792372483477,22.89350163386422,27.58669198843154,22.816346153846183,22.465385789137656,23.511537757286703,92.50288446132953,74.4730768937331,99.20384627122145,0.017534855780048438,0.017160923220217228,0.018308615311980247,4,True
2000-04-17,24.00896195631762,22.15319448617788,28.57007751464846,22.75480745755712,21.83846200796279,25.057690899188742,93.25769241039569,81.6576925424429,98.47692284217247,0.01753217306955216,0.016528307603528865,0.02015842296756231,4,True
2000-04-18,24.488846177321236,23.037075101412256,27.87865717961239,23.500960775522103,22.903847092848594,24.365383206881006,94.88365364074707,81.81538420457106,99.51538467407227,0.018328221138710014,0.017654846207453653,0.01936149998353078,4,True
2000-04-19,24.557239884596626,23.088500741811913,28.677921940730187,23.477884204571083,22.853846388596764,25.23846294696517,94.28557693041287,82.32307683504544,98.57307668832632,0.01832556722757335,0.017558346072641704,0.02043799991504504,4,True
2000-04-20,24.457211479773903,23.006923734224756,27.5476529634916,23.73076958289515,23.01923170823318,24.873075984074546,96.2028847841116,85.9692307985746,99.94615408090445,0.018563394184009388,0.017706269255051248,0.019909307862130497,4,True
2000-04-21,23.28070191603443,21.17749938964846,26.20172917292672,22.15961608886721,21.076922842172507,23.59230839655953,94.44903835883508,78.8999997652494,99.66923082791843,0.01687630767432543,0.01576203849309912,0.018428999858979996,4,True
2000-04-22,23.605029238187356,21.10757892315206,29.726038771409264,21.479807398869468,20.657693481445335,22.249999765249413,89.46057697442862,64.06538435129019,98.40384644728441,0.016151307750708208,0.015312307693350773,0.01692442302233898,4,True
2000-04-23,23.712086369441124,22.38407757098861,26.869768348107016,23.03269201425408,22.219231003981406,24.807694420447717,96.38365393418533,89.01923076923077,99.36538432194637,0.017831355825854607,0.0169513076543808,0.01983746148359317,4,True
2000-04-24,23.384617203932564,22.10654132549581,25.490616783728967,23.131732119046745,22.069232412485007,24.676926598182092,98.65384652064397,95.53846212533804,99.91538531963641,0.01793341347589516,0.01676738469933088,0.019732307714338485,4,True
2000-04-25,23.715923368013833,21.89761446439303,27.907729867788476,22.311538754976738,21.703846623347374,22.865384380634055,93.09134630056528,73.55384591909555,99.86923071054312,0.017063990387564097,0.016405538405076817,0.017670961634184305,4,True
2000-04-26,22.996584437443673,21.982264357346764,24.829728111853967,22.384616030179572,21.876922372671288,22.88461514986483,96.86250004401575,88.95384539090671,99.90384674072266,0.01710159618120927,0.016512730767807134,0.01768061561653247,4,True
2000-04-27,22.31990233201249,20.824114051232016,25.737420654296898,21.250000939002433,20.492310509314905,22.565382502629234,94.2778850702139,83.41538531963641,98.22692342904898,0.015933173010125756,0.015164730676378194,0.01725611534829323,4,True
2000-04-28,22.416412412203286,21.16184621957632,25.02780480018032,21.77307662963868,21.038462477463952,23.14999835674581,96.67307692307692,90.06153840285081,99.48846171452449,0.016481519309588924,0.01572088460223033,0.017925423068495896,4,True
2000-04-29,22.569297262338523,21.426150747445945,25.12953866811904,22.074999354435874,21.361537992037256,23.457694185697164,97.41826952420749,90.91153834416316,99.96153846153847,0.016764394258363888,0.01604130778175134,0.01822134626742739,4,True
2000-04-30,23.34896093515252,20.68819110576925,29.598154860276452,21.372114973801843,20.515384145883445,21.99230581430288,90.66442309893094,64.09230789771446,99.86923100398137,0.016075451956846967,0.01523469241622549,0.01672180763517435,4,True
2000-05-01,23.64809687687803,21.71523320124703,28.42722942645736,21.983654080904472,21.399999530498803,23.303845684344992,91.77596125235925,75.4230767763578,98.31538420457106,0.01673660575089833,0.016085730829777625,0.018194884563294742,4,True
2000-05-02,24.065606396014914,22.44511624849764,28.14638437124404,22.978846095158517,22.015384145883445,25.27307692307693,94.26923098930945,85.02692325298602,98.06923059316782,0.01782925000700813,0.016721538554590482,0.020462961652531073,4,True
2000-05-03,23.95996158306417,22.74738464355471,26.72161724384017,23.470190840501076,22.69999906099764,25.084613271860007,97.4932691867535,91.18846101027269,99.9538465646597,0.018333355761849537,0.017492384542352878,0.020203115346913155,4,True
