week_start_date,week_end_date,ndvi_observation_date,ndvi_age_days,ndvi_mean_weekly,ndvi_median_weekly,ndvi_std_weekly,ndvi_min_weekly,ndvi_max_weekly,valid_pixel_count,valid_pixel_fraction_of_max,low_valid_pixel_coverage,ndvi_available,ndvi_within_age_limit,ndvi_stale,modis_image_id
2000-01-02,2000-01-08,,,,,,,,,,,False,False,False,
2000-01-09,2000-01-15,,,,,,,,,,,False,False,False,
2000-01-16,2000-01-22,,,,,,,,,,,False,False,False,
2000-01-23,2000-01-29,,,,,,,,,,,False,False,False,
2000-01-30,2000-02-05,,,,,,,,,,,False,False,False,
2000-02-06,2000-02-12,,,,,,,,,,,False,False,False,
2000-02-13,2000-02-19,2000-02-18,1.0,0.8265190754802241,0.8397136757213707,0.0887969493733977,-0.1998,0.9992,242792.0,0.19807821899949254,False,True,True,False,2000_02_18
2000-02-20,2000-02-26,2000-02-18,8.0,0.8265190754802241,0.8397136757213707,0.0887969493733977,-0.1998,0.9992,242792.0,0.19807821899949254,False,True,True,False,2000_02_18
2000-02-27,2000-03-04,2000-02-18,15.0,0.8265190754802241,0.8397136757213707,0.0887969493733977,-0.1998,0.9992,242792.0,0.19807821899949254,False,True,True,False,2000_02_18
2000-03-05,2000-03-11,2000-03-05,6.0,0.786659966854691,0.8085639634823035,0.1038336381775728,-0.1917,0.9992,203230.0,0.1658021534781495,True,True,True,False,2000_03_05
2000-03-12,2000-03-18,2000-03-05,13.0,0.786659966854691,0.8085639634823035,0.1038336381775728,-0.1917,0.9992,203230.0,0.1658021534781495,True,True,True,False,2000_03_05
2000-03-19,2000-03-25,2000-03-21,4.0,0.8001648845998617,0.8477001870029617,0.1415323433856781,-0.1998,0.9994,272118.0,0.2220033971370717,False,True,True,False,2000_03_21
2000-03-26,2000-04-01,2000-03-21,11.0,0.8001648845998617,0.8477001870029617,0.1415323433856781,-0.1998,0.9994,272118.0,0.2220033971370717,False,True,True,False,2000_03_21
2000-04-02,2000-04-08,2000-04-06,2.0,0.8022674003772962,0.8477222794725956,0.1492582793853533,-0.2,0.9994,427282.0,0.34859162398489724,False,True,True,False,2000_04_06
2000-04-09,2000-04-15,2000-04-06,9.0,0.8022674003772962,0.8477222794725956,0.1492582793853533,-0.2,0.9994,427282.0,0.34859162398489724,False,True,True,False,2000_04_06
2000-04-16,2000-04-22,2000-04-22,0.0,0.7935674955812915,0.8399570297243613,0.1374747723767794,-0.2,0.9993,283167.0,0.23101755840155075,False,True,True,False,2000_04_22
2000-04-23,2000-04-29,2000-04-22,7.0,0.7935674955812915,0.8399570297243613,0.1374747723767794,-0.2,0.9993,283167.0,0.23101755840155075,False,True,True,False,2000_04_22
2000-04-30,2000-05-06,2000-04-22,14.0,0.7935674955812915,0.8399570297243613,0.1374747723767794,-0.2,0.9993,283167.0,0.23101755840155075,False,True,True,False,2000_04_22
2000-05-07,2000-05-13,2000-05-08,5.0,0.7867129621326676,0.8320925985386286,0.1526869905749145,-0.1997,0.9995,214771.0,0.17521770557819044,True,True,True,False,2000_05_08
2000-05-14,2000-05-20,2000-05-08,12.0,0.7867129621326676,0.8320925985386286,0.1526869905749145,-0.1997,0.9995,214771.0,0.17521770557819044,True,True,True,False,2000_05_08
2000-05-21,2000-05-27,2000-05-24,3.0,0.7895078588847585,0.839998746592977,0.1572307070509266,-0.2,0.9995,380949.0,0.310791539464388,False,True,True,False,2000_05_24
2000-05-28,2000-06-03,2000-05-24,10.0,0.7895078588847585,0.839998746592977,0.1572307070509266,-0.2,0.9995,380949.0,0.310791539464388,False,True,True,False,2000_05_24
2000-06-04,2000-06-10,2000-06-09,1.0,0.8006554128123746,0.839958127305853,0.1398805367559533,-0.2,0.9994,344529.0,0.28107882761242614,False,True,True,False,2000_06_09
2000-06-11,2000-06-17,2000-06-09,8.0,0.8006554128123746,0.839958127305853,0.1398805367559533,-0.2,0.9994,344529.0,0.28107882761242614,False,True,True,False,2000_06_09
2000-06-18,2000-06-24,2000-06-09,15.0,0.8006554128123746,0.839958127305853,0.1398805367559533,-0.2,0.9994,344529.0,0.28107882761242614,False,True,True,False,2000_06_09
2000-06-25,2000-07-01,2000-06-25,6.0,0.8217386094792561,0.8479619767991571,0.1001455470863837,-0.2,0.9993,909419.0,0.741935878629854,False,True,True,False,2000_06_25
2000-07-02,2000-07-08,2000-06-25,13.0,0.8217386094792561,0.8479619767991571,0.1001455470863837,-0.2,0.9993,909419.0,0.741935878629854,False,True,True,False,2000_06_25
2000-07-09,2000-07-15,2000-07-11,4.0,0.7991402150182485,0.8402030208815806,0.1221157434292437,-0.2,0.9993,602572.0,0.49159934667930666,False,True,True,False,2000_07_11
2000-07-16,2000-07-22,2000-07-11,11.0,0.7991402150182485,0.8402030208815806,0.1221157434292437,-0.2,0.9993,602572.0,0.49159934667930666,False,True,True,False,2000_07_11
2000-07-23,2000-07-29,2000-07-27,2.0,0.8152724943258564,0.8397755542049303,0.1114410953497685,-0.2,0.9993,825498.0,0.6734701869404391,False,True,True,False,2000_07_27
2000-07-30,2000-08-05,2000-07-27,9.0,0.8152724943258564,0.8397755542049303,0.1114410953497685,-0.2,0.9993,825498.0,0.6734701869404391,False,True,True,False,2000_07_27
2000-08-06,2000-08-12,2000-08-12,0.0,0.7997143030546893,0.839946368533894,0.1379251854517244,-0.1998,0.9994,499546.0,0.4075471267106021,False,True,True,False,2000_08_12
2000-08-13,2000-08-19,2000-08-12,7.0,0.7997143030546893,0.839946368533894,0.1379251854517244,-0.1998,0.9994,499546.0,0.4075471267106021,False,True,True,False,2000_08_12
2000-08-20,2000-08-26,2000-08-12,14.0,0.7997143030546893,0.839946368533894,0.1379251854517244,-0.1998,0.9994,499546.0,0.4075471267106021,False,True,True,False,2000_08_12
2000-08-27,2000-09-02,2000-08-28,5.0,0.8203751862726087,0.8320874990691048,0.0862695751432325,-0.2,0.9979,1222202.0,0.9971152073281566,False,True,True,False,2000_08_28
2000-09-03,2000-09-09,2000-08-28,12.0,0.8203751862726087,0.8320874990691048,0.0862695751432325,-0.2,0.9979,1222202.0,0.9971152073281566,False,True,True,False,2000_08_28
2000-09-10,2000-09-16,2000-09-13,3.0,0.8164185261703245,0.8398366844596717,0.1120406395498043,-0.2,0.9993,720739.0,0.5880041248619199,False,True,True,False,2000_09_13
2000-09-17,2000-09-23,2000-09-13,10.0,0.8164185261703245,0.8398366844596717,0.1120406395498043,-0.2,0.9993,720739.0,0.5880041248619199,False,True,True,False,2000_09_13
2000-09-24,2000-09-30,2000-09-29,1.0,0.823008795730251,0.8321090334456279,0.0893818995972442,-0.2,0.9994,1070697.0,0.8735121208610649,False,True,True,False,2000_09_29
2000-10-01,2000-10-07,2000-09-29,8.0,0.823008795730251,0.8321090334456279,0.0893818995972442,-0.2,0.9994,1070697.0,0.8735121208610649,False,True,True,False,2000_09_29
2000-10-08,2000-10-14,2000-09-29,15.0,0.823008795730251,0.8321090334456279,0.0893818995972442,-0.2,0.9994,1070697.0,0.8735121208610649,False,True,True,False,2000_09_29
2000-10-15,2000-10-21,2000-10-15,6.0,0.8229548388016283,0.8479338117989315,0.0967164245199574,-0.2,0.9994,904273.0,0.7377375915570864,False,True,True,False,2000_10_15
2000-10-22,2000-10-28,2000-10-15,13.0,0.8229548388016283,0.8479338117989315,0.0967164245199574,-0.2,0.9994,904273.0,0.7377375915570864,False,True,True,False,2000_10_15
2000-10-29,2000-11-04,2000-10-31,4.0,0.8392048444117237,0.8633838306447805,0.1117437062643236,-0.2,0.9995,750312.0,0.6121308142523116,False,True,True,False,2000_10_31
2000-11-05,2000-11-11,2000-10-31,11.0,0.8392048444117237,0.8633838306447805,0.1117437062643236,-0.2,0.9995,750312.0,0.6121308142523116,False,True,True,False,2000_10_31
2000-11-12,2000-11-18,2000-11-16,2.0,0.8259898321673864,0.8632156241894098,0.1259314572499673,-0.1997,0.9995,226606.0,0.1848731131775306,False,True,True,False,2000_11_16
2000-11-19,2000-11-25,2000-11-16,9.0,0.8259898321673864,0.8632156241894098,0.1259314572499673,-0.1997,0.9995,226606.0,0.1848731131775306,False,True,True,False,2000_11_16
2000-11-26,2000-12-02,2000-12-02,0.0,0.8353124269948246,0.8475853590714235,0.0988751061632764,-0.2,0.9991,1210378.0,0.9874687739141643,False,True,True,False,2000_12_02
2000-12-03,2000-12-09,2000-12-02,7.0,0.8353124269948246,0.8475853590714235,0.0988751061632764,-0.2,0.9991,1210378.0,0.9874687739141643,False,True,True,False,2000_12_02
2000-12-10,2000-12-16,2000-12-02,14.0,0.8353124269948246,0.8475853590714235,0.0988751061632764,-0.2,0.9991,1210378.0,0.9874687739141643,False,True,True,False,2000_12_02
2000-12-17,2000-12-23,2000-12-18,5.0,0.837521117795417,0.8711652336121739,0.1223810994955607,-0.2,0.9994,637203.0,0.5198525296596825,False,True,True,False,2000_12_18
2000-12-24,2000-12-30,2000-12-18,12.0,0.837521117795417,0.8711652336121739,0.1223810994955607,-0.2,0.9994,637203.0,0.5198525296596825,False,True,True,False,2000_12_18
2000-12-31,2001-01-06,2001-01-01,5.0,0.8292570280972313,0.8556915972675694,0.0982813296260394,-0.2,0.9995,702339.0,0.5729927602799293,False,True,True,False,2001_01_01
2001-01-07,2001-01-13,2001-01-01,12.0,0.8292570280972313,0.8556915972675694,0.0982813296260394,-0.2,0.9995,702339.0,0.5729927602799293,False,True,True,False,2001_01_01
2001-01-14,2001-01-20,2001-01-17,3.0,0.8124750316436182,0.8241122287921728,0.0820738818433241,-0.2,0.9989,711307.0,0.5803091688435865,False,True,True,False,2001_01_17
2001-01-21,2001-01-27,2001-01-17,10.0,0.8124750316436182,0.8241122287921728,0.0820738818433241,-0.2,0.9989,711307.0,0.5803091688435865,False,True,True,False,2001_01_17
2001-01-28,2001-02-03,2001-02-02,1.0,0.8307545243348898,0.831898330103375,0.080485917653648,-0.1983,0.9991,764914.0,0.6240436373841718,False,True,True,False,2001_02_02
2001-02-04,2001-02-10,2001-02-02,8.0,0.8307545243348898,0.831898330103375,0.080485917653648,-0.1983,0.9991,764914.0,0.6240436373841718,False,True,True,False,2001_02_02
2001-02-11,2001-02-17,2001-02-02,15.0,0.8307545243348898,0.831898330103375,0.080485917653648,-0.1983,0.9991,764914.0,0.6240436373841718,False,True,True,False,2001_02_02
2001-02-18,2001-02-24,2001-02-18,6.0,0.8083216865271858,0.8322105976428552,0.1186523489945425,-0.1998,0.9995,449457.0,0.36668276581129083,False,True,True,False,2001_02_18
2001-02-25,2001-03-03,2001-02-18,13.0,0.8083216865271858,0.8322105976428552,0.1186523489945425,-0.1998,0.9995,449457.0,0.36668276581129083,False,True,True,False,2001_02_18
2001-03-04,2001-03-10,2001-03-06,4.0,0.795149858645346,0.8164584084271381,0.1116844416126721,-0.2,0.999,978258.0,0.7980971463722264,False,True,True,False,2001_03_06
2001-03-11,2001-03-17,2001-03-06,11.0,0.795149858645346,0.8164584084271381,0.1116844416126721,-0.2,0.999,978258.0,0.7980971463722264,False,True,True,False,2001_03_06
2001-03-18,2001-03-24,2001-03-22,2.0,0.8122476752754421,0.8400340000923685,0.1296595354732201,-0.2,0.9992,553712.0,0.4517376470338686,False,True,True,False,2001_03_22
2001-03-25,2001-03-31,2001-03-22,9.0,0.8122476752754421,0.8400340000923685,0.1296595354732201,-0.2,0.9992,553712.0,0.4517376470338686,False,True,True,False,2001_03_22
2001-04-01,2001-04-07,2001-04-07,0.0,0.8169888844403939,0.8399601640117902,0.1150229738066455,-0.2,0.9994,900824.0,0.7349237765329948,False,True,True,False,2001_04_07
2001-04-08,2001-04-14,2001-04-07,7.0,0.8169888844403939,0.8399601640117902,0.1150229738066455,-0.2,0.9994,900824.0,0.7349237765329948,False,True,True,False,2001_04_07
2001-04-15,2001-04-21,2001-04-07,14.0,0.8169888844403939,0.8399601640117902,0.1150229738066455,-0.2,0.9994,900824.0,0.7349237765329948,False,True,True,False,2001_04_07
2001-04-22,2001-04-28,2001-04-23,5.0,0.8408955807326706,0.8554244235368635,0.0874650500866849,-0.1997,0.9994,891109.0,0.7269979392007101,False,True,True,False,2001_04_23
2001-04-29,2001-05-05,2001-04-23,12.0,0.8408955807326706,0.8554244235368635,0.0874650500866849,-0.1997,0.9994,891109.0,0.7269979392007101,False,True,True,False,2001_04_23
2001-05-06,2001-05-12,2001-05-09,3.0,0.8019748168726271,0.8555505347501559,0.1571256512769036,-0.2,0.9995,374609.0,0.30561914536385426,False,True,True,False,2001_05_09
2001-05-13,2001-05-19,2001-05-09,10.0,0.8019748168726271,0.8555505347501559,0.1571256512769036,-0.2,0.9995,374609.0,0.30561914536385426,False,True,True,False,2001_05_09
2001-05-20,2001-05-26,2001-05-25,1.0,0.826732360083991,0.8555155980636213,0.1040526649428648,-0.2,0.9994,902746.0,0.7364918114637875,False,True,True,False,2001_05_25
2001-05-27,2001-06-02,2001-05-25,8.0,0.826732360083991,0.8555155980636213,0.1040526649428648,-0.2,0.9994,902746.0,0.7364918114637875,False,True,True,False,2001_05_25
2001-06-03,2001-06-09,2001-05-25,15.0,0.826732360083991,0.8555155980636213,0.1040526649428648,-0.2,0.9994,902746.0,0.7364918114637875,False,True,True,False,2001_05_25
2001-06-10,2001-06-16,2001-06-10,6.0,0.7952246452279155,0.8553827931950869,0.1864574464787777,-0.2,0.9994,230789.0,0.18828575111483858,False,True,True,False,2001_06_10
2001-06-17,2001-06-23,2001-06-10,13.0,0.7952246452279155,0.8553827931950869,0.1864574464787777,-0.2,0.9994,230789.0,0.18828575111483858,False,True,True,False,2001_06_10
2001-06-24,2001-06-30,2001-06-26,4.0,0.8140067205557912,0.8477014884813163,0.1132684926464151,-0.2,0.9993,696789.0,0.5684648758543832,False,True,True,False,2001_06_26
2001-07-01,2001-07-07,2001-06-26,11.0,0.8140067205557912,0.8477014884813163,0.1132684926464151,-0.2,0.9993,696789.0,0.5684648758543832,False,True,True,False,2001_06_26
2001-07-08,2001-07-14,2001-07-12,2.0,0.8293301678158189,0.8477430258224405,0.0981990413322221,-0.2,0.9994,976877.0,0.7969704781935454,False,True,True,False,2001_07_12
2001-07-15,2001-07-21,2001-07-12,9.0,0.8293301678158189,0.8477430258224405,0.0981990413322221,-0.2,0.9994,976877.0,0.7969704781935454,False,True,True,False,2001_07_12
2001-07-22,2001-07-28,2001-07-28,0.0,0.8406918899590518,0.8554633785912942,0.0853279696516025,-0.2,0.9993,1104895.0,0.901412047272745,False,True,True,False,2001_07_28
2001-07-29,2001-08-04,2001-07-28,7.0,0.8406918899590518,0.8554633785912942,0.0853279696516025,-0.2,0.9993,1104895.0,0.901412047272745,False,True,True,False,2001_07_28
2001-08-05,2001-08-11,2001-07-28,14.0,0.8406918899590518,0.8554633785912942,0.0853279696516025,-0.2,0.9993,1104895.0,0.901412047272745,False,True,True,False,2001_07_28
2001-08-12,2001-08-18,2001-08-13,5.0,0.8307573646110238,0.847633209914435,0.0954176416995851,-0.2,0.9988,1197677.0,0.9771068531774327,False,True,True,False,2001_08_13
2001-08-19,2001-08-25,2001-08-13,12.0,0.8307573646110238,0.847633209914435,0.0954176416995851,-0.2,0.9988,1197677.0,0.9771068531774327,False,True,True,False,2001_08_13
2001-08-26,2001-09-01,2001-08-29,3.0,0.8507263957714777,0.8710903623293151,0.0900730360384031,-0.2,0.999,1208780.0,0.9861650695336197,False,True,True,False,2001_08_29
2001-09-02,2001-09-08,2001-08-29,10.0,0.8507263957714777,0.8710903623293151,0.0900730360384031,-0.2,0.999,1208780.0,0.9861650695336197,False,True,True,False,2001_08_29
2001-09-09,2001-09-15,2001-09-14,1.0,0.8348524406056231,0.8476908603686387,0.0922455138961231,-0.1997,0.9994,1098939.0,0.8965529338243572,False,True,True,False,2001_09_14
2001-09-16,2001-09-22,2001-09-14,8.0,0.8348524406056231,0.8476908603686387,0.0922455138961231,-0.1997,0.9994,1098939.0,0.8965529338243572,False,True,True,False,2001_09_14
2001-09-23,2001-09-29,2001-09-14,15.0,0.8348524406056231,0.8476908603686387,0.0922455138961231,-0.1997,0.9994,1098939.0,0.8965529338243572,False,True,True,False,2001_09_14
2001-09-30,2001-10-06,2001-09-30,6.0,0.8307376858113044,0.8398051550349227,0.0903583663632333,-0.2,0.9992,1210940.0,0.9879272732019404,False,True,True,False,2001_09_30
2001-10-07,2001-10-13,2001-09-30,13.0,0.8307376858113044,0.8398051550349227,0.0903583663632333,-0.2,0.9992,1210940.0,0.9879272732019404,False,True,True,False,2001_09_30
2001-10-14,2001-10-20,2001-10-16,4.0,0.8396674372785307,0.8710295885057088,0.1163767243629028,-0.2,0.9994,617042.0,0.5034044795869916,False,True,True,False,2001_10_16
2001-10-21,2001-10-27,2001-10-16,11.0,0.8396674372785307,0.8710295885057088,0.1163767243629028,-0.2,0.9994,617042.0,0.5034044795869916,False,True,True,False,2001_10_16
2001-10-28,2001-11-03,2001-11-01,2.0,0.8423076027610392,0.8631145518465076,0.0946640659185659,-0.2,0.9994,1062844.0,0.8671053683576752,False,True,True,False,2001_11_01
2001-11-04,2001-11-10,2001-11-01,9.0,0.8423076027610392,0.8631145518465076,0.0946640659185659,-0.2,0.9994,1062844.0,0.8671053683576752,False,True,True,False,2001_11_01
2001-11-11,2001-11-17,2001-11-17,0.0,0.8390126787540092,0.855470903557307,0.106500459459741,-0.2,0.9995,719582.0,0.5870602037303241,False,True,True,False,2001_11_17
2001-11-18,2001-11-24,2001-11-17,7.0,0.8390126787540092,0.855470903557307,0.106500459459741,-0.2,0.9995,719582.0,0.5870602037303241,False,True,True,False,2001_11_17
2001-11-25,2001-12-01,2001-11-17,14.0,0.8390126787540092,0.855470903557307,0.106500459459741,-0.2,0.9995,719582.0,0.5870602037303241,False,True,True,False,2001_11_17
2001-12-02,2001-12-08,2001-12-03,5.0,0.8374605967584577,0.8790522268675784,0.1333740888059995,-0.1996,0.9995,218742.0,0.17845738648879286,False,True,True,False,2001_12_03
2001-12-09,2001-12-15,2001-12-03,12.0,0.8374605967584577,0.8790522268675784,0.1333740888059995,-0.1996,0.9995,218742.0,0.17845738648879286,False,True,True,False,2001_12_03
2001-12-16,2001-12-22,2001-12-19,3.0,0.8415183321963403,0.8632954112436813,0.0979113253641759,-0.2,0.9995,702614.0,0.5732171149136276,False,True,True,False,2001_12_19
2001-12-23,2001-12-29,2001-12-19,10.0,0.8415183321963403,0.8632954112436813,0.0979113253641759,-0.2,0.9995,702614.0,0.5732171149136276,False,True,True,False,2001_12_19
2001-12-30,2002-01-05,2002-01-01,4.0,0.8525444521468154,0.8712204496637078,0.097780826313345,-0.2,0.9995,1211509.0,0.9883914833349378,False,True,True,False,2002_01_01
2002-01-06,2002-01-12,2002-01-01,11.0,0.8525444521468154,0.8712204496637078,0.097780826313345,-0.2,0.9995,1211509.0,0.9883914833349378,False,True,True,False,2002_01_01
2002-01-13,2002-01-19,2002-01-17,2.0,0.844158466731431,0.871215002823925,0.093792857974213,-0.1995,0.9994,128101.0,0.10450928338682491,True,True,True,False,2002_01_17
2002-01-20,2002-01-26,2002-01-17,9.0,0.844158466731431,0.871215002823925,0.093792857974213,-0.1995,0.9994,128101.0,0.10450928338682491,True,True,True,False,2002_01_17
2002-01-27,2002-02-02,2002-02-02,0.0,0.8092179872701099,0.8320863227946569,0.1008437052334432,-0.1994,0.9994,657386.0,0.5363185281030693,False,True,True,False,2002_02_02
2002-02-03,2002-02-09,2002-02-02,7.0,0.8092179872701099,0.8320863227946569,0.1008437052334432,-0.1994,0.9994,657386.0,0.5363185281030693,False,True,True,False,2002_02_02
2002-02-10,2002-02-16,2002-02-02,14.0,0.8092179872701099,0.8320863227946569,0.1008437052334432,-0.1994,0.9994,657386.0,0.5363185281030693,False,True,True,False,2002_02_02
2002-02-17,2002-02-23,2002-02-18,5.0,0.804837690552531,0.8475700542279576,0.1675866292097708,-0.1992,0.9992,148215.0,0.12091898921302921,True,True,True,False,2002_02_18
2002-02-24,2002-03-02,2002-02-18,12.0,0.804837690552531,0.8475700542279576,0.1675866292097708,-0.1992,0.9992,148215.0,0.12091898921302921,True,True,True,False,2002_02_18
2002-03-03,2002-03-09,2002-03-06,3.0,0.8250010532728059,0.8632993386866255,0.1266245584640017,-0.2,0.9993,576440.0,0.4702799456327535,False,True,True,False,2002_03_06
2002-03-10,2002-03-16,2002-03-06,10.0,0.8250010532728059,0.8632993386866255,0.1266245584640017,-0.2,0.9993,576440.0,0.4702799456327535,False,True,True,False,2002_03_06
2002-03-17,2002-03-23,2002-03-22,1.0,0.8094225934402856,0.8555896582716747,0.1564064934929249,-0.2,0.9994,67628.0,0.05517329151906851,True,True,True,False,2002_03_22
2002-03-24,2002-03-30,2002-03-22,8.0,0.8094225934402856,0.8555896582716747,0.1564064934929249,-0.2,0.9994,67628.0,0.05517329151906851,True,True,True,False,2002_03_22
2002-03-31,2002-04-06,2002-03-22,15.0,0.8094225934402856,0.8555896582716747,0.1564064934929249,-0.2,0.9994,67628.0,0.05517329151906851,True,True,True,False,2002_03_22
2002-04-07,2002-04-13,2002-04-07,6.0,0.8236167885045164,0.8632771465880182,0.1418649846792339,-0.2,0.9995,449420.0,0.3666525799151205,False,True,True,False,2002_04_07
2002-04-14,2002-04-20,2002-04-07,13.0,0.8236167885045164,0.8632771465880182,0.1418649846792339,-0.2,0.9995,449420.0,0.3666525799151205,False,True,True,False,2002_04_07
2002-04-21,2002-04-27,2002-04-23,4.0,0.8216871435844312,0.8789792572839692,0.1604924099965942,-0.2,0.9994,249843.0,0.20383067180751516,False,True,True,False,2002_04_23
2002-04-28,2002-05-04,2002-04-23,11.0,0.8216871435844312,0.8789792572839692,0.1604924099965942,-0.2,0.9994,249843.0,0.20383067180751516,False,True,True,False,2002_04_23
2002-05-05,2002-05-11,2002-05-09,2.0,0.8174252569903292,0.8556172549742077,0.1231417211125079,-0.2,0.9993,464098.0,0.37862740650938453,False,True,True,False,2002_05_09
2002-05-12,2002-05-18,2002-05-09,9.0,0.8174252569903292,0.8556172549742077,0.1231417211125079,-0.2,0.9993,464098.0,0.37862740650938453,False,True,True,False,2002_05_09
2002-05-19,2002-05-25,2002-05-25,0.0,0.8226225474247838,0.8477671910158833,0.1053739872056959,-0.2,0.9993,868706.0,0.708720786987105,False,True,True,False,2002_05_25
2002-05-26,2002-06-01,2002-05-25,7.0,0.8226225474247838,0.8477671910158833,0.1053739872056959,-0.2,0.9993,868706.0,0.708720786987105,False,True,True,False,2002_05_25
2002-06-02,2002-06-08,2002-05-25,14.0,0.8226225474247838,0.8477671910158833,0.1053739872056959,-0.2,0.9993,868706.0,0.708720786987105,False,True,True,False,2002_05_25
2002-06-09,2002-06-15,2002-06-10,5.0,0.8203858032786302,0.8554191967204383,0.1134939762657956,-0.2,0.9994,710200.0,0.5794060394635722,False,True,True,False,2002_06_10
2002-06-16,2002-06-22,2002-06-10,12.0,0.8203858032786302,0.8554191967204383,0.1134939762657956,-0.2,0.9994,710200.0,0.5794060394635722,False,True,True,False,2002_06_10
2002-06-23,2002-06-29,2002-06-26,3.0,0.8044804908832792,0.8557203855739237,0.1393626201522715,-0.2,0.9994,332301.0,0.2711027968456554,False,True,True,False,2002_06_26
2002-06-30,2002-07-06,2002-06-26,10.0,0.8044804908832792,0.8557203855739237,0.1393626201522715,-0.2,0.9994,332301.0,0.2711027968456554,False,True,True,False,2002_06_26
2002-07-07,2002-07-13,2002-07-12,1.0,0.8302809626224676,0.8633429671441203,0.1121955268667577,-0.2,0.9994,788936.0,0.6436416265139858,False,True,True,False,2002_07_12
2002-07-14,2002-07-20,2002-07-12,8.0,0.8302809626224676,0.8633429671441203,0.1121955268667577,-0.2,0.9994,788936.0,0.6436416265139858,False,True,True,False,2002_07_12
2002-07-21,2002-07-27,2002-07-12,15.0,0.8302809626224676,0.8633429671441203,0.1121955268667577,-0.2,0.9994,788936.0,0.6436416265139858,False,True,True,False,2002_07_12
2002-07-28,2002-08-03,2002-07-28,6.0,0.839392110945876,0.8556490341245115,0.0969730422035261,-0.2,0.9987,1180295.0,0.9629260086576413,False,True,True,False,2002_07_28
2002-08-04,2002-08-10,2002-07-28,13.0,0.839392110945876,0.8556490341245115,0.0969730422035261,-0.2,0.9987,1180295.0,0.9629260086576413,False,True,True,False,2002_07_28
2002-08-11,2002-08-17,2002-08-13,4.0,0.8283714947405887,0.8477349368618956,0.0990377817793926,-0.2,0.9992,1114601.0,0.9093305420897451,False,True,True,False,2002_08_13
2002-08-18,2002-08-24,2002-08-13,11.0,0.8283714947405887,0.8477349368618956,0.0990377817793926,-0.2,0.9992,1114601.0,0.9093305420897451,False,True,True,False,2002_08_13
2002-08-25,2002-08-31,2002-08-29,2.0,0.8347846025041913,0.8475733426060861,0.0918943545650103,-0.2,0.9993,1187656.0,0.9689313703254693,False,True,True,False,2002_08_29
2002-09-01,2002-09-07,2002-08-29,9.0,0.8347846025041913,0.8475733426060861,0.0918943545650103,-0.2,0.9993,1187656.0,0.9689313703254693,False,True,True,False,2002_08_29
2002-09-08,2002-09-14,2002-09-14,0.0,0.8381375325974592,0.8476154175948344,0.0830595797179596,-0.2,0.9956,1219292.0,0.9947411273861135,False,True,True,False,2002_09_14
2002-09-15,2002-09-21,2002-09-14,7.0,0.8381375325974592,0.8476154175948344,0.0830595797179596,-0.2,0.9956,1219292.0,0.9947411273861135,False,True,True,False,2002_09_14
2002-09-22,2002-09-28,2002-09-14,14.0,0.8381375325974592,0.8476154175948344,0.0830595797179596,-0.2,0.9956,1219292.0,0.9947411273861135,False,True,True,False,2002_09_14
2002-09-29,2002-10-05,2002-09-30,5.0,0.8409845308376153,0.8553874883232506,0.0889507699390629,-0.2,0.9992,1189372.0,0.9703313432397461,False,True,True,False,2002_09_30
2002-10-06,2002-10-12,2002-09-30,12.0,0.8409845308376153,0.8553874883232506,0.0889507699390629,-0.2,0.9992,1189372.0,0.9703313432397461,False,True,True,False,2002_09_30
2002-10-13,2002-10-19,2002-10-16,3.0,0.821760245818981,0.8398868833955765,0.1133777824725946,-0.2,0.9995,369940.0,0.30181001160117416,False,True,True,False,2002_10_16
2002-10-20,2002-10-26,2002-10-16,10.0,0.821760245818981,0.8398868833955765,0.1133777824725946,-0.2,0.9995,369940.0,0.30181001160117416,False,True,True,False,2002_10_16
2002-10-27,2002-11-02,2002-11-01,1.0,0.8217154845990174,0.8399569300037214,0.1233388634010084,-0.2,0.9995,453779.0,0.37020880481799534,False,True,True,False,2002_11_01
2002-11-03,2002-11-09,2002-11-01,8.0,0.8217154845990174,0.8399569300037214,0.1233388634010084,-0.2,0.9995,453779.0,0.37020880481799534,False,True,True,False,2002_11_01
2002-11-10,2002-11-16,2002-11-01,15.0,0.8217154845990174,0.8399569300037214,0.1233388634010084,-0.2,0.9995,453779.0,0.37020880481799534,False,True,True,False,2002_11_01
2002-11-17,2002-11-23,2002-11-17,6.0,0.8288179577818835,0.8554535128598468,0.1271080949948496,-0.2,0.9995,735050.0,0.5996795399995758,False,True,True,False,2002_11_17
2002-11-24,2002-11-30,2002-11-17,13.0,0.8288179577818835,0.8554535128598468,0.1271080949948496,-0.2,0.9995,735050.0,0.5996795399995758,False,True,True,False,2002_11_17
2002-12-01,2002-12-07,2002-12-03,4.0,0.836023020590746,0.8555609878116879,0.1093207970933034,-0.2,0.9994,564275.0,0.46035531247297545,False,True,True,False,2002_12_03
2002-12-08,2002-12-14,2002-12-03,11.0,0.836023020590746,0.8555609878116879,0.1093207970933034,-0.2,0.9994,564275.0,0.46035531247297545,False,True,True,False,2002_12_03
2002-12-15,2002-12-21,2002-12-19,2.0,0.8230895123087426,0.8319480226129672,0.100773131237192,-0.2,0.9994,908134.0,0.7408875306142095,False,True,True,False,2002_12_19
2002-12-22,2002-12-28,2002-12-19,9.0,0.8230895123087426,0.8319480226129672,0.100773131237192,-0.2,0.9994,908134.0,0.7408875306142095,False,True,True,False,2002_12_19
